unidade,data_inicio,inicio,fim,duracao_h,num_ordem,tipo_ordem,status_ordem,previsao,atualizacao,categoria,mp_intervalo,is_preventiva,sistema,conjunto,item,descricao,problema,solucao,comentario,localizacao,id_equipamento
Mina A,2019-02-01,2019-02-01T17:36:23Z,2019-02-02T09:42:48Z,15.98,0,Mãe,Fechada,NA,2019-02-02T12:40:59Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0047
Mina A,2019-02-01,2019-02-01T17:46:05Z,2019-02-01T18:20:41Z,0.58,202000001444,Mãe,Fechada,NA,2019-02-01T20:01:02Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,NA,HMC - EXEC MANUT,HAUL-0137
Mina A,2019-02-01,2019-02-01T18:59:13Z,2019-02-01T19:23:30Z,0.4,202000000000,Mãe,Fechada,NA,2019-02-02T08:45:50Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0046
Mina A,2019-02-01,2019-02-01T19:08:13Z,2019-02-01T20:28:10Z,1.33,0,Mãe,Fechada,NA,2019-02-02T14:26:12Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0142
Mina A,2019-02-01,2019-02-01T19:26:39Z,2019-02-01T21:34:18Z,2.12,0,Mãe,Fechada,NA,2019-02-02T13:53:56Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0094
Mina A,2019-02-01,2019-02-01T19:45:38Z,2019-02-01T20:37:37Z,0.87,0,Mãe,Fechada,NA,2019-02-02T08:37:01Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0034
Mina A,2019-02-01,2019-02-01T19:50:17Z,2019-02-01T19:55:04Z,0.08,0,Mãe,Fechada,NA,2019-02-02T14:33:26Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0179
Mina A,2019-02-01,2019-02-01T20:40:05Z,2019-02-02T11:22:43Z,14.83,0,Mãe,Fechada,NA,2019-02-02T14:32:42Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0154
Mina A,2019-02-01,2019-02-01T21:00:07Z,2019-02-01T23:08:46Z,2.15,111111111111,Mãe,Fechada,NA,2019-02-02T13:57:29Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0102
Mina A,2019-02-01,2019-02-01T21:04:41Z,2019-02-02T03:15:09Z,6.17,0,Mãe,Fechada,NA,2019-02-02T13:56:33Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0086
Mina A,2019-02-01,2019-02-01T21:18:42Z,2019-02-02T01:45:03Z,4.4,111111111111,Mãe,Fechada,NA,2019-02-02T08:51:48Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0073
Mina A,2019-02-01,2019-02-01T21:47:40Z,2019-02-02T02:06:34Z,4.35,111111,Mãe,Fechada,NA,2019-02-02T12:45:34Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0077
Mina A,2019-02-01,2019-02-01T22:07:23Z,2019-02-01T22:35:41Z,0.47,111111111111,Mãe,Fechada,NA,2019-02-02T14:22:58Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0132
Mina A,2019-02-01,2019-02-01T22:55:09Z,2019-02-01T23:10:27Z,0.26,111111111111,Mãe,Fechada,NA,2019-02-02T08:50:03Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0065
Mina A,2019-02-01,2019-02-01T22:59:13Z,2019-02-02T04:38:26Z,5.69,0,Mãe,Fechada,NA,2019-02-02T12:38:25Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,ERRO DO SISTEMA,HMC - EXEC MANUT,HAUL-0079
Mina A,2019-02-01,2019-02-01T23:33:36Z,2019-02-02T05:35:54Z,6.02,111111111111,Mãe,Fechada,NA,2019-02-02T08:50:46Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0067
Mina A,2019-02-02,2019-02-02T00:42:03Z,2019-02-02T01:57:14Z,1.26,111111111111,Mãe,Fechada,NA,2019-02-02T08:49:09Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0056
Mina A,2019-02-02,2019-02-02T00:45:56Z,2019-02-02T01:03:20Z,0.29,10101010101,Mãe,Fechada,NA,2019-02-02T08:48:09Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,ISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0052
Mina A,2019-02-02,2019-02-02T00:59:18Z,2019-02-02T03:57:53Z,3.01,201010101010,Mãe,Fechada,NA,2019-02-02T08:47:38Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDIPONIVEL,HMC - EXEC MANUT,HAUL-0051
Mina A,2019-02-02,2019-02-02T01:39:40Z,2019-02-02T01:45:11Z,0.09,111111111111,Mãe,Fechada,NA,2019-02-02T14:24:40Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0104
Mina A,2019-02-02,2019-02-02T01:56:14Z,2019-02-02T13:08:40Z,11.18,202000194148,Mãe,Fechada,NA,2019-02-03T00:48:59Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250 H,MPS - EXEC MANUT,HAUL-0064
Mina A,2019-02-02,2019-02-02T01:56:14Z,2019-02-02T13:05:15Z,11.06,202000194148,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:48:59Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250 H,CENTRAL,HAUL-0064
Mina A,2019-02-02,2019-02-02T03:51:24Z,2019-02-02T14:52:15Z,11.11,202000410428,Mãe,Fechada,NA,2019-02-03T00:48:33Z,HMC,NA,FALSE,FRENAGEM,FREIO DE SERVICO,TUBO,HMC - EXEC MANUT,Desgaste,Trocar,SUBSTITUIR CILINDRO DOS FREIOS,HMC - EXEC MANUT,HAUL-0053
Mina A,2019-02-02,2019-02-02T03:51:24Z,2019-02-02T14:07:18Z,10.2,202000410428,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:48:33Z,HMC,NA,FALSE,FRENAGEM,FREIO DE SERVICO,TUBO,HMC - EXEC MANUT,Desgaste,Trocar,SUBSTITUIR CILINDRO DOS FREIOS,CENTRAL N4E,HAUL-0053
Mina A,2019-02-02,2019-02-02T04:16:43Z,2019-02-02T05:20:57Z,1.07,0,Mãe,Fechada,NA,2019-02-02T13:55:00Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVE,HMC - EXEC MANUT,HAUL-0077
Mina A,2019-02-02,2019-02-02T04:25:42Z,2019-02-02T04:53:24Z,0.46,0,Mãe,Fechada,NA,2019-02-02T14:31:30Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0148
Mina A,2019-02-02,2019-02-02T05:04:53Z,2019-02-02T05:13:11Z,0.14,0,Mãe,Fechada,NA,2019-02-02T14:21:14Z,HMC,NA,FALSE,SEM INFORMAÇÃO DA OPERAÇÃO,SEM INFORMAÇÃO DA OPERAÇÃO,SEM INFORMAÇÃO DA OPERAÇÃO,HMC - EXEC MANUT,Sem Informação Da Operação,Sem Informação Da Operação,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0086
Mina A,2019-02-02,2019-02-02T05:35:24Z,2019-02-02T06:06:55Z,0.53,111111111111,Mãe,Fechada,NA,2019-02-02T08:52:31Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,HMC - EXEC MANUT,HAUL-0075
Mina A,2019-02-02,2019-02-02T05:44:12Z,2019-02-02T23:03:36Z,17.28,202000410155,Mãe,Fechada,NA,2019-02-02T23:11:36Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Vazamento,Trocar,SUBSTITUIR PNEU TEE / TEI,HMC - EXEC MANUT,HAUL-0068
Mina A,2019-02-02,2019-02-02T05:44:12Z,2019-02-02T19:41:14Z,13.84,202000410155,Filha,Fechada,1968-12-31T12:00:00Z,2019-02-02T23:11:36Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Vazamento,Trocar,SUBSTITUIR PNEU TEE / TEI,OFC DE PNEUS N5,HAUL-0068
Mina A,2019-02-02,2019-02-02T05:44:31Z,2019-02-02T09:20:53Z,3.63,0,Mãe,Fechada,NA,2019-02-02T12:43:43Z,HMC,NA,FALSE,SEM INFORMAÇÃO DA OPERAÇÃO,SEM INFORMAÇÃO DA OPERAÇÃO,SEM INFORMAÇÃO DA OPERAÇÃO,HMC - EXEC MANUT,Sem Informação Da Operação,Sem Informação Da Operação,NA,HMC - EXEC MANUT,HAUL-0079
Mina A,2019-02-02,2019-02-02T05:46:08Z,2019-02-02T09:40:59Z,3.89,202000410141,Mãe,Fechada,NA,2019-02-03T00:45:14Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSTITUIR PNEU TEE/TEI/ DE,HMC - EXEC MANUT,HAUL-0172
Mina A,2019-02-02,2019-02-02T05:46:08Z,2019-02-02T09:29:21Z,3.71,202000410141,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:45:14Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSTITUIR PNEU TEE/TEI/ DE,OFC DE PNEUS N5,HAUL-0172
Mina A,2019-02-02,2019-02-02T06:04:28Z,2019-02-02T09:55:54Z,3.85,0,Mãe,Fechada,NA,2019-02-02T13:55:54Z,MPNS,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,MPNS - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,SISTEMA INDISPONIVEL,MPNS - EXEC MANUT,HAUL-0083
Mina A,2019-02-02,2019-02-02T06:34:48Z,2019-02-05T10:20:29Z,76.34,202000410099,Mãe,Fechada,NA,2019-02-05T15:02:49Z,HMC,NA,FALSE,ESTRUTURA,ESTRUTURA,FIXACOES,HMC - EXEC MANUT,Fixacao,Fixar,CORTE NA ACELERAÇÃO,HMC - EXEC MANUT,HAUL-0170
Mina A,2019-02-02,2019-02-02T06:34:48Z,2019-02-03T12:28:30Z,29.95,202000410099,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-05T15:02:49Z,HMC,NA,FALSE,ESTRUTURA,ESTRUTURA,FIXACOES,HMC - EXEC MANUT,Fixacao,Fixar,CORTE NA ACELERAÇÃO,TENDA WN,HAUL-0170
Mina A,2019-02-02,2019-02-02T06:36:45Z,2019-02-02T08:50:38Z,2.23,202000410016,Mãe,Fechada,NA,2019-02-03T00:44:17Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Normalizar,MONITOR VERMELHO,HMC - EXEC MANUT,HAUL-0089
Mina A,2019-02-02,2019-02-02T06:36:45Z,2019-02-02T08:23:38Z,1.77,202000410016,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:44:17Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Normalizar,MONITOR VERMELHO,HMC - EXEC MANUT,HAUL-0089
Mina A,2019-02-02,2019-02-02T07:22:37Z,2019-02-02T13:50:43Z,6.48,202000410097,Mãe,Fechada,NA,2019-02-03T00:44:55Z,HMC,NA,FALSE,TRANSMISSAO DE FORCA,TANQUE,OLEO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,ALARME DE NIVEL DE ÓLEO DA TRANSMISSÃO,HMC - EXEC MANUT,HAUL-0077
Mina A,2019-02-02,2019-02-02T07:22:37Z,2019-02-02T13:49:54Z,6.4,202000410097,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:44:55Z,HMC,NA,FALSE,TRANSMISSAO DE FORCA,TANQUE,OLEO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,ALARME DE NIVEL DE ÓLEO DA TRANSMISSÃO,SUL 04,HAUL-0077
Mina A,2019-02-02,2019-02-02T07:37:46Z,2019-02-03T13:14:38Z,29.5,202000410153,Mãe,Fechada,NA,2019-02-03T13:18:27Z,HMC,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,HMC - EXEC MANUT,Vazamento,Trocar,SUBSTITUIR PNEU TDI,HMC - EXEC MANUT,HAUL-0039
Mina A,2019-02-02,2019-02-02T07:37:46Z,2019-02-03T13:14:38Z,29.33,202000410153,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T13:18:27Z,HMC,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,HMC - EXEC MANUT,Vazamento,Trocar,SUBSTITUIR PNEU TDI,OFC DE PNEUS N5,HAUL-0039
Mina A,2019-02-02,2019-02-02T07:45:18Z,2019-02-02T09:18:13Z,1.55,202000410018,Mãe,Fechada,NA,2019-02-03T00:44:01Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,HMC - EXEC MANUT,Nivel,Avaliar,VAZAMENTO DE ÓLEO HIDRÁULICO / DIESEL,HMC - EXEC MANUT,HAUL-0166
Mina A,2019-02-02,2019-02-02T07:45:18Z,2019-02-02T09:18:13Z,1.55,202000410018,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:44:01Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,HMC - EXEC MANUT,Nivel,Avaliar,VAZAMENTO DE ÓLEO HIDRÁULICO / DIESEL,TENDA WN,HAUL-0166
Mina A,2019-02-02,2019-02-02T08:06:24Z,2019-02-02T08:53:52Z,0.79,202000409998,Mãe,Fechada,NA,2019-02-03T00:43:01Z,MPNS,NA,FALSE,TRANSMISSAO DE FORCA,TANQUE,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DE ÓLEO DA TRANSMISSÃO,MPNS - EXEC MANUT,HAUL-0048
Mina A,2019-02-02,2019-02-02T08:06:24Z,2019-02-02T08:45:46Z,0.66,202000409998,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:43:01Z,MPNS,NA,FALSE,TRANSMISSAO DE FORCA,TANQUE,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DE ÓLEO DA TRANSMISSÃO,SUL 04,HAUL-0048
Mina A,2019-02-02,2019-02-02T08:17:20Z,2019-02-02T11:30:15Z,3.23,202000410144,Mãe,Fechada,NA,2019-02-03T00:43:45Z,MPNS,NA,FALSE,SUSPENSAO,SUSPENSAO,SUSPENSAO,HMC - EXEC MANUT,Descalibracao,Calibrar,SUSPENSÃO / BÁSCULA,HMC - EXEC MANUT,HAUL-0055
Mina A,2019-02-02,2019-02-02T08:17:20Z,2019-02-02T11:18:39Z,3,202000410144,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:43:45Z,HMC,NA,FALSE,SUSPENSAO,SUSPENSAO,SUSPENSAO,HMC - EXEC MANUT,Descalibracao,Calibrar,SUSPENSÃO / BÁSCULA,SUL 04,HAUL-0055
Mina A,2019-02-02,2019-02-02T08:20:23Z,2019-02-02T09:40:47Z,1.35,202000407257,Mãe,Fechada,NA,2019-02-03T00:42:32Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DO LIQUIDO ARRFECEDOR,HMC - EXEC MANUT,HAUL-0044
Mina A,2019-02-02,2019-02-02T08:20:23Z,2019-02-02T09:34:11Z,1.22,202000407257,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:42:32Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DO LIQUIDO ARRFECEDOR,SUL 04,HAUL-0044
Mina A,2019-02-02,2019-02-02T08:23:38Z,2019-02-02T08:50:38Z,0.45,202000410016,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:44:17Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Normalizar,MONITOR VERMELHO,HMC - EXEC MANUT,HAUL-0089
Mina A,2019-02-02,2019-02-02T08:33:55Z,2019-02-02T09:13:29Z,0.66,202000410088,Mãe,Fechada,NA,2019-02-03T00:42:08Z,MPNS,NA,FALSE,COMUNICACAO,DESPACHO,CABO/FIACAO,HMC - EXEC MANUT,Fixação,Reparar,DESPACHO,HMC - EXEC MANUT,HAUL-0075
Mina A,2019-02-02,2019-02-02T08:33:55Z,2019-02-02T08:59:35Z,0.42,202000410088,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:42:07Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,CABO/FIACAO,HMC - EXEC MANUT,Fixação,Reparar,DESPACHO,CV01 WSUL,HAUL-0075
Mina A,2019-02-02,2019-02-02T08:45:46Z,2019-02-02T08:53:52Z,0.14,202000409998,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:43:01Z,MPNS,NA,FALSE,TRANSMISSAO DE FORCA,TANQUE,OLEO,MPNS - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DE ÓLEO DA TRANSMISSÃO,SUL 04,HAUL-0048
Mina A,2019-02-02,2019-02-02T08:58:44Z,2019-02-02T11:32:49Z,2.56,202000410142,Mãe,Fechada,NA,2019-02-03T00:41:40Z,MPNS,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Recuperar,AUSÊNCIA DE PROPULSÃO,HMC - EXEC MANUT,HAUL-0139
Mina A,2019-02-02,2019-02-02T08:58:44Z,2019-02-02T09:20:39Z,0.36,202000410142,Filha,Fechada,1968-12-31T12:00:00Z,2019-02-03T00:41:40Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Recuperar,AUSÊNCIA DE PROPULSÃO,HMC - EXEC MANUT,HAUL-0139
Mina A,2019-02-02,2019-02-02T08:59:35Z,2019-02-02T09:13:29Z,0.23,202000410088,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:42:07Z,HMC,NA,FALSE,COMUNICACAO,DESPACHO,CABO/FIACAO,HMC - EXEC MANUT,Fixação,Reparar,DESPACHO,CV01 WSUL,HAUL-0075
Mina A,2019-02-02,2019-02-02T09:10:54Z,2019-02-02T09:54:36Z,0.73,202000410145,Mãe,Fechada,NA,2019-02-03T00:36:47Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,FIXACOES,HMC - EXEC MANUT,Fixacao,Testar,SENSOR DE VELOCIDADE DE ARREFECIMENTO DO MOTOR,HMC - EXEC MANUT,HAUL-0056
Mina A,2019-02-02,2019-02-02T09:10:54Z,2019-02-02T09:48:15Z,0.63,202000410145,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:36:47Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,FIXACOES,HMC - EXEC MANUT,Fixacao,Testar,SENSOR DE VELOCIDADE DE ARREFECIMENTO DO MOTOR,SUL 04,HAUL-0056
Mina A,2019-02-02,2019-02-02T09:20:39Z,2019-02-02T11:27:58Z,2.13,202000410142,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:41:40Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Recuperar,AUSÊNCIA DE PROPULSÃO,HMC - EXEC MANUT,HAUL-0139
Mina A,2019-02-02,2019-02-02T09:29:21Z,2019-02-02T09:40:59Z,0.19,202000410141,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:45:14Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSTITUIR PNEU TEE/TEI/ DE,OFC DE PNEUS N5,HAUL-0172
Mina A,2019-02-02,2019-02-02T09:34:11Z,2019-02-02T09:40:47Z,0.11,202000407257,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:42:32Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,NIVEL DO LIQUIDO ARRFECEDOR,SUL 04,HAUL-0044
Mina A,2019-02-02,2019-02-02T09:42:48Z,2019-02-02T13:19:25Z,3.6,202000410148,Mãe,Fechada,NA,2019-02-03T00:35:10Z,HMC,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSTITUIR PNEU TEI,HMC - EXEC MANUT,HAUL-0047
Mina A,2019-02-02,2019-02-02T09:42:48Z,2019-02-02T13:18:36Z,3.59,202000410148,Filha,Fechada,1968-12-31T15:00:00Z,2019-02-03T00:35:10Z,HMC,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSTITUIR PNEU TEI,OFICINA DE PNEUS N5,HAUL-0047
Mina A,2019-02-02,2019-02-02T09:48:15Z,2019-02-02T09:54:36Z,0.11,202000410145,Filha,Fechada,1968-12-31T18:00:00Z,2019-02-03T00:36:47Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,MOTOR DE COMBUSTAO,FIXACOES,HMC - EXEC MANUT,Fixacao,Testar,SENSOR DE VELOCIDADE DE ARREFECIMENTO DO MOTOR,SUL 04,HAUL-0056
