data,turno,periodo_climatico,DF,UF,produtividade_ht,massa_carregada,carga_media,num_ciclos,tmc,tempo_manobra,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-11-13,4,Chuvoso,99.63,37.08,2574.17,5810.45,122.41,47,3.42,1.31,6.04,0,6,3.78,2.2,1.73,0.49,1.1,0.63,ESC-01
2019-11-13,1,Chuvoso,99.29,42.35,2694.18,6986.94,82.42,84,2.3,0.83,6.04,0,6,3.45,2.56,1.51,1.05,0.76,0.75,ESC-02
2019-11-13,2,Chuvoso,100.96,43.58,2334.33,6097.94,80.4,76,3.4,1.24,5.99,0,6,3.41,2.58,2.01,0.58,1.55,0.46,ESC-02
2019-11-13,3,Chuvoso,100.28,46.65,1451.12,4050.09,78.74,51,3.54,1.36,6.04,0,6,3.21,2.79,0.46,2.34,0,0.46,ESC-02
2019-11-13,4,Chuvoso,99.93,11.6,3227.49,2239.08,79.74,28,2.22,0.78,6.04,0,6,5.31,0.7,0,0.69,0,0,ESC-02
2019-11-13,1,Chuvoso,100.65,29.41,2054.22,3655.76,125.56,29,3.24,1.22,6.01,0,6,4.22,1.77,1.77,0.01,1.77,0.02,ESC-03
2019-11-13,2,Chuvoso,99.21,56.89,2169.77,7397.76,121.23,61,2.86,1.96,5.95,0,6,2.58,3.45,2.47,0.95,1.52,0.94,ESC-03
2019-11-13,3,Chuvoso,84.11,55.05,1375.09,3811.32,122.57,31,4.64,1.11,5.98,1.01,5,2.25,2.76,1.13,1.62,0,1.13,ESC-03
2019-11-13,4,Chuvoso,100.41,2.31,3511.92,490.98,122.05,4,2.9,1.33,5.99,0,6,5.86,0.14,0,0.14,0,0,ESC-03
2019-11-13,1,Chuvoso,76.16,75.84,2004.16,7041.66,40.75,172,3.07,1.2,5.98,1.39,4.61,1.11,3.52,0,3.5,0,0,PA-04
2019-11-13,2,Chuvoso,43.81,83.88,1930.85,4306.5,40.36,106,3.16,1.15,6.02,3.38,2.64,0.44,2.19,0,2.2,0,0,PA-04
2019-11-13,3,Chuvoso,38.07,73.67,3303.38,5574.5,41.26,135,2.83,1,6.01,3.72,2.3,0.62,1.68,1.6,0.09,1.57,0.04,PA-04
2019-11-13,4,Chuvoso,54.53,60.97,2625.33,5293.95,41.14,128,2.65,1.11,6.03,2.68,3.3,1.3,2.01,0.52,1.47,0,0.52,PA-04
2019-11-14,1,Chuvoso,100.04,39.86,2219.7,5297.4,124.35,43,3.29,1.35,5.98,0,6,3.61,2.39,2.07,0.32,1.64,0.44,ESC-01
2019-11-14,2,Chuvoso,100.77,81.69,2327.89,11310.39,125.49,91,3.52,1.21,5.97,0,6,1.1,4.88,3.98,0.93,3.39,0.61,ESC-01
2019-11-14,3,Chuvoso,100.03,81.96,1742.9,8623.06,119.45,72,3.92,1.31,6.02,0,6,1.08,4.9,4.27,0.66,3.72,0.55,ESC-01
2019-11-14,4,Chuvoso,100.21,13.08,2960.64,2334.7,117.19,20,3.73,1.09,6.06,0,6,5.21,0.79,0.49,0.31,0,0.49,ESC-01
2019-11-14,2,Chuvoso,99.85,8.56,2053.42,1052.93,81.03,13,1.5,0.54,6.01,0,6,5.49,0.51,0.51,0,0.52,0,ESC-02
2019-11-14,3,Chuvoso,99.44,30.53,2853.92,5221.85,78.26,67,2.13,0.94,6.01,0,6,4.17,1.85,1.3,0.53,0.84,0.48,ESC-02
2019-11-14,4,Chuvoso,99.43,27.89,2400.51,4006.18,81.42,49,2.46,1.65,6.04,0,6,4.33,1.68,1.5,0.17,1.3,0.21,ESC-02
2019-11-14,1,Chuvoso,99.79,9.28,1746.88,971.48,121.55,8,2.44,1.42,6.01,0,6,5.45,0.56,0.18,0.37,0,0.18,ESC-03
2019-11-14,2,Chuvoso,99.26,46.16,885.94,2448.03,121.62,20,2.97,1.61,5.97,0,6,3.25,2.75,0.28,2.47,0,0.28,ESC-03
2019-11-14,3,Chuvoso,91.61,83.29,1792.28,8190.37,121.2,67,3.24,1.02,6.06,0.55,5.45,0.95,4.52,2.51,1.99,0.73,1.78,ESC-03
2019-11-14,4,Chuvoso,100.08,61.6,2425.91,8952.5,122.68,73,3.23,1.08,5.99,0,6,2.28,3.7,2.93,0.79,2.28,0.65,ESC-03
2019-11-14,1,Chuvoso,62.27,59.29,2503.53,5569.16,41.31,134,2.58,0.94,5.95,2.28,3.72,1.5,2.21,0.99,1.23,0.44,0.55,PA-04
2019-11-14,2,Chuvoso,61.58,78.28,2193.3,6360.56,41.28,153,2.46,0.8,6.06,2.33,3.66,0.79,2.86,0,2.87,0,0,PA-04
2019-11-14,3,Chuvoso,81.42,45.65,1841.7,4138.51,40.79,101,3.5,0.85,6.01,1.14,4.87,2.64,2.21,0,2.23,0,0,PA-04
2019-11-14,4,Chuvoso,98.12,53.05,1822.2,5670.86,40.78,140,3.29,1.06,5.99,0.11,5.89,2.76,3.12,0,3.13,0,0,PA-04
2019-11-15,1,Chuvoso,99.12,5.02,2462.31,731.02,122.53,6,4.07,0.99,5.96,0,6,5.7,0.3,0.3,0,0.3,0,ESC-01
2019-11-15,2,Chuvoso,73.41,34.24,1722.54,2621.03,119.03,22,5.73,0.91,5.95,1.59,4.42,2.9,1.53,1.21,0.31,0.37,0.84,ESC-01
2019-11-15,3,Chuvoso,92.37,82.75,2032.43,9287.44,121.78,76,3.64,1.06,6.03,0.5,5.5,0.94,4.6,2.88,1.67,1.55,1.32,ESC-01
2019-11-15,4,Chuvoso,99.51,71.91,2250.92,9760.6,121.78,80,2.93,1.2,6.03,0,6,1.69,4.33,3.79,0.51,3.39,0.38,ESC-01
2019-11-15,1,Chuvoso,100.34,36.77,3191.32,7109.89,81.57,87,2.07,1.34,6.06,0,6,3.78,2.21,1.79,0.43,1.49,0.3,ESC-02
2019-11-15,2,Chuvoso,84.49,23.97,2569.53,3129.23,80.55,39,2.52,1.06,5.98,0.93,5.07,3.85,1.23,0.49,0.73,0,0.49,ESC-02
2019-11-15,3,Chuvoso,88.89,13.05,1756.52,1233.01,82.04,15,2.73,0.88,5.98,0.66,5.34,4.65,0.7,0,0.69,0,0,ESC-02
2019-11-15,4,Chuvoso,99.76,12.44,2951.38,2230.28,82.51,27,2.96,1.13,5.99,0,6,5.25,0.75,0.6,0.15,0.27,0.33,ESC-02
2019-11-15,1,Chuvoso,100.77,30.82,2436.92,4502.77,121.8,37,2.82,1.21,5.97,0,6,4.16,1.84,1.22,0.62,0.22,1,ESC-03
2019-11-15,2,Chuvoso,99.55,41.96,2705.76,6790.94,123.63,55,2.62,0.92,6.06,0,6,3.46,2.55,1.24,1.3,0,1.24,ESC-03
2019-11-15,3,Chuvoso,96.75,30.92,2847.85,5141.76,125.9,41,2.92,0.55,5.94,0.24,5.76,3.96,1.78,1.14,0.66,0.17,0.96,ESC-03
2019-11-15,4,Chuvoso,68.34,47.61,2948.05,5664.47,123.82,46,2.14,0.68,6.02,1.91,4.07,2.14,1.93,1.33,0.6,0.55,0.78,ESC-03
2019-11-15,1,Chuvoso,77.31,63.13,2367.53,6886.48,40.9,169,2.81,0.88,5.96,1.38,4.62,1.69,2.9,0.34,2.59,0,0.34,PA-04
2019-11-15,2,Chuvoso,75.37,74.77,2148.45,7312.16,41.32,176,2.68,0.75,6.04,1.51,4.49,1.12,3.37,0,3.37,0,0,PA-04
2019-11-15,3,Chuvoso,58.13,72.68,2352.16,5897.26,40.31,147,2.93,0.53,5.95,2.56,3.46,0.94,2.54,0,2.52,0,0,PA-04
2019-11-15,4,Chuvoso,89.61,74.59,1852.4,7436.17,41.91,178,2.65,0.65,6.02,0.59,5.41,1.38,4.05,0,4.02,0,0,PA-04
2019-11-16,1,Chuvoso,100.89,78.56,2191.55,10437.97,120.82,86,3.52,1.13,5.95,0,6,1.27,4.76,3.84,0.89,3.23,0.62,ESC-01
2019-11-16,2,Chuvoso,56.52,60.88,2408.39,4814.02,121.41,40,3.71,0.52,6.03,2.64,3.36,1.33,2.04,0.99,1.04,0,0.99,ESC-01
2019-11-16,3,Chuvoso,86.93,63.98,2278.57,7522.4,119.73,63,2.9,1.12,6.01,0.81,5.19,1.86,3.31,2.43,0.9,1.58,0.86,ESC-01
2019-11-16,4,Chuvoso,99.47,51.69,1948.09,6035.06,122.04,49,3.4,1.76,5.99,0,6,2.93,3.07,2.35,0.72,1.49,0.88,ESC-01
2019-11-16,1,Chuvoso,100.19,14.96,2094.14,1860.56,78.28,24,3.29,0.9,6.06,0,6,5.1,0.89,0.21,0.69,0,0.21,ESC-02
2019-11-16,2,Chuvoso,74.25,33.23,2209.96,3267.04,80.4,41,3.01,0.8,5.95,1.5,4.5,3.02,1.47,0.47,1.01,0,0.47,ESC-02
2019-11-16,3,Chuvoso,67.14,48.74,2457.99,4727.32,80.75,59,2.86,1.31,5.96,2.01,4,2.06,1.94,0.9,1.05,0,0.9,ESC-02
2019-11-16,4,Chuvoso,75.98,10.34,3203.2,1527.03,80.57,19,2.92,1.54,6.05,1.4,4.6,4.12,0.47,0.4,0.07,0.18,0.22,ESC-02
2019-11-16,1,Chuvoso,50.07,85.5,2852.23,7255.45,127.83,57,2.77,1.18,5.99,2.99,3,0.45,2.56,2.07,0.48,1.57,0.5,ESC-03
2019-11-16,2,Chuvoso,66.85,42.72,2673.85,4566.64,121.35,38,2.45,1.01,5.94,1.97,4.03,2.31,1.7,0.76,0.96,0,0.76,ESC-03
2019-11-16,4,Chuvoso,48.18,67.26,2415.26,4697.91,124.07,38,2.2,1.39,5.95,3.1,2.91,0.95,1.96,0.98,0.97,0,0.98,ESC-03
2019-11-16,1,Chuvoso,76.44,81.14,1818.77,6749.24,40.67,167,2.57,0.59,6.03,1.39,4.61,0.87,3.74,0,3.74,0,0,PA-04
2019-11-16,2,Chuvoso,75.49,63.86,2221.08,6432.06,40.58,160,2.71,0.31,6.03,1.45,4.54,1.64,2.92,0,2.9,0,0,PA-04
2019-11-16,3,Chuvoso,80.21,68.9,2190.76,7411.09,40.84,180,2.56,0.72,5.99,1.15,4.85,1.48,3.34,0,3.37,0,0,PA-04
2019-11-16,4,Chuvoso,66.75,82.44,1643.45,5428.19,39.85,135,2.98,1.03,6.01,1.99,4,0.7,3.28,0,3.3,0,0,PA-04
2019-11-17,1,Chuvoso,99.94,75.04,2037.68,9179.69,121.85,76,3.92,1.28,6.03,0,6,1.47,4.55,3.87,0.67,3.37,0.53,ESC-01
2019-11-17,2,Chuvoso,100.28,77.26,1563.06,7155.59,125.88,57,3.12,0.91,5.98,0,6,1.41,4.55,2.69,1.91,0.69,2.01,ESC-01
2019-11-17,3,Chuvoso,90.07,51.12,2188.19,6044.3,163.96,37,3.99,1.07,5.97,0.61,5.39,2.64,2.73,2.18,0.57,1.25,0.93,ESC-01
2019-11-17,4,Chuvoso,99.73,60.64,1924.51,7016.08,124.59,56,4.68,0.73,6,0,6,2.39,3.58,3.38,0.23,3.12,0.24,ESC-01
2019-11-17,1,Chuvoso,100.01,22.01,2313.99,3118.27,79.57,39,3.3,1.19,5.99,0,6,4.67,1.33,1.25,0.08,1.14,0.12,ESC-02
2019-11-17,2,Chuvoso,99.52,43.4,1998.48,5295.73,82.15,64,3.02,1.33,6,0,6,3.39,2.58,1.34,1.27,0.14,1.19,ESC-02
2019-11-17,3,Chuvoso,100.35,33.78,2154.19,4431.88,88.83,50,2.89,0.95,6.02,0,6,3.95,2.05,1.44,0.6,0.71,0.73,ESC-02
2019-11-17,4,Chuvoso,99.34,27.16,3458.49,5651.26,80.84,70,2.71,0.73,5.94,0,6,4.38,1.62,1.5,0.12,1.41,0.1,ESC-02
2019-11-17,1,Chuvoso,49.58,41.14,3543.77,4339.25,121.56,36,2.83,1.22,6.06,3,3,1.76,1.25,1.11,0.13,0.91,0.21,ESC-03
2019-11-17,2,Chuvoso,49.87,33.55,2570.89,2570.58,122.79,21,2.29,1.07,6,3.02,3,1.99,1,0.97,0.04,0.86,0.11,ESC-03
2019-11-17,3,Chuvoso,49.86,17.84,2069.8,1098.34,136.93,8,2.74,1.73,5.95,3.02,3,2.47,0.54,0.53,0,0.53,0,ESC-03
2019-11-17,4,Chuvoso,50.01,14.17,851.51,360.15,120.95,3,1.59,0.04,6.05,3,3,2.58,0.43,0.27,0.15,0,0.27,ESC-03
2019-11-17,1,Chuvoso,78.6,75.82,1975.4,7047.4,40.64,174,3.18,0.97,6.02,1.26,4.74,1.15,3.59,0,3.59,0,0,PA-04
2019-11-17,2,Chuvoso,77.57,81.63,1851.98,7022.03,41.36,170,3.34,0.79,5.97,1.37,4.61,0.81,3.79,0,3.8,0,0,PA-04
2019-11-17,3,Chuvoso,76.86,71.42,1903.11,6367.32,50.52,126,3.25,1.13,5.99,1.38,4.62,1.31,3.3,0,3.32,0,0,PA-04
2019-11-17,4,Chuvoso,80.79,60.01,1769.81,5237.87,40.63,128,3.33,0.73,6.03,1.12,4.87,1.93,2.93,0,2.94,0,0,PA-04
2019-11-18,1,Chuvoso,99.31,76.09,2241.92,10269.36,118.99,86,3.91,0.53,5.97,0,6,1.43,4.57,4.04,0.53,3.71,0.37,ESC-01
2019-11-18,2,Chuvoso,92.36,72.3,2033.58,8052.23,120.08,67,3.51,1.52,6.03,0.46,5.54,1.56,3.99,3.62,0.36,3.3,0.32,ESC-01
2019-11-18,3,Chuvoso,100.19,75.7,2174.37,9989.65,123.68,80,3.72,1.39,5.97,0,6,1.48,4.51,4.09,0.43,3.81,0.32,ESC-01
2019-11-18,4,Chuvoso,100.32,72.68,2347.54,10376.33,122.79,84,3.99,1.46,6.01,0,6,1.62,4.35,4.02,0.36,3.73,0.26,ESC-01
2019-11-18,1,Chuvoso,99.82,40.71,1870.35,4587.86,81.37,56,4.28,0.54,5.99,0,6,3.54,2.45,1.56,0.9,0.59,0.97,ESC-02
2019-11-18,2,Chuvoso,93.6,29.68,2040.6,3462.44,79.79,43,2.86,1.04,5.97,0.33,5.67,3.97,1.71,0.78,0.91,0,0.78,ESC-02
2019-11-18,3,Chuvoso,86.36,27.95,2009.84,2927.33,81.38,36,2.53,1.27,5.98,0.84,5.15,3.7,1.46,1,0.46,0.24,0.76,ESC-02
2019-11-18,4,Chuvoso,100.9,29.3,2178.06,3811.05,80.88,47,3.28,1.16,6,0,6,4.25,1.76,0.57,1.18,0,0.57,ESC-02
2019-11-18,1,Chuvoso,50.04,54.44,2295.3,3761.05,124.95,30,2.82,0.87,5.95,2.99,3,1.36,1.65,1.34,0.3,0.74,0.6,ESC-03
2019-11-18,2,Chuvoso,49.83,74.45,3053.67,6647.83,124.18,54,2.08,0.98,6,2.99,3,0.79,2.23,1.97,0.25,1.68,0.28,ESC-03
2019-11-18,3,Chuvoso,49.55,69.87,2469.83,5313.75,122.4,43,2.38,0.98,6,3.01,3,0.89,2.11,1.95,0.16,1.72,0.23,ESC-03
2019-11-18,4,Chuvoso,50.16,64.52,3263.37,6346.39,121.81,52,2.28,0.94,6.01,2.98,3,1.05,1.96,1.91,0.04,1.87,0.04,ESC-03
2019-11-18,1,Chuvoso,72.67,80.87,1685.67,5920.95,40.62,147,3.38,0.59,5.98,1.63,4.36,0.85,3.54,0,3.51,0,0,PA-04
2019-11-18,2,Chuvoso,62.59,64.24,2086.36,5019.22,40.14,124,3.11,1.41,6.06,2.27,3.73,1.35,2.39,1.96,0.43,1.74,0.21,PA-04
2019-11-18,3,Chuvoso,71.03,61.66,1781.31,4682.63,40.41,116,3.12,0.98,6.04,1.71,4.28,1.64,2.63,0,2.65,0,0,PA-04
2019-11-18,4,Chuvoso,76.92,56.9,1917.37,5038.19,40.72,124,2.9,1.11,6.06,1.41,4.58,1.95,2.61,0,2.63,0,0,PA-04
2019-11-19,1,Chuvoso,100.99,71.02,2338.2,9860.41,121.32,82,3.23,1.27,5.98,0,6,1.78,4.25,3.85,0.37,3.55,0.27,ESC-01
2019-11-19,2,Chuvoso,99.44,48.34,2171.76,6273.67,123.07,51,4.18,1.29,5.96,0,6,3.12,2.89,2.05,0.83,1.08,0.97,ESC-01
2019-11-19,3,Chuvoso,49.98,56.31,2285.94,3831.04,119.65,32,3.63,1.07,5.97,2.98,3,1.32,1.68,1.49,0.19,1.13,0.36,ESC-01
2019-11-19,4,Chuvoso,50.5,78.27,1978.02,4643.28,121.45,38,4.46,1.28,5.96,2.98,3,0.67,2.34,2.15,0.17,1.89,0.28,ESC-01
2019-11-19,1,Chuvoso,99.93,39.7,2034.51,4922.81,81.94,60,3.52,1.78,6.04,0,6,3.6,2.41,1.07,1.33,0,1.07,ESC-02
2019-11-19,2,Chuvoso,95.27,29.42,1983.89,3302.59,82.09,40,4.17,1.07,5.97,0.33,5.68,4.01,1.67,0.53,1.14,0,0.53,ESC-02
2019-11-19,3,Chuvoso,99.75,47.67,1910.6,5568.38,79.46,70,3.83,1.16,5.97,0,6,3.11,2.91,1.24,1.64,0,1.24,ESC-02
2019-11-19,4,Chuvoso,99.95,66.73,1631.62,6492.46,80.4,81,3.5,1.06,5.97,0,6,2.01,3.99,0,3.99,0,0,ESC-02
2019-11-19,1,Chuvoso,50.41,41.03,3187.13,3935.41,126.25,31,2.44,0.75,6.05,3,3,1.78,1.23,1.22,0,1.21,0,ESC-03
2019-11-19,2,Chuvoso,49.64,73.77,3218.65,7239.95,122.24,59,2.39,0.93,6.04,2.99,3,0.78,2.23,2.08,0.13,1.95,0.14,ESC-03
2019-11-19,3,Chuvoso,46.67,86.21,2945.05,7140.52,120.83,59,2.64,1.07,6.06,3.23,2.79,0.39,2.39,1.8,0.6,1.19,0.61,ESC-03
2019-11-19,4,Chuvoso,50.42,65.41,1942.29,3872.83,120.8,32,3.77,1.25,6.04,3,3,1.02,1.97,1.36,0.62,0.19,1.17,ESC-03
2019-11-19,1,Chuvoso,68.47,58.3,2157.94,5170.05,40.87,127,2.83,0.84,5.95,1.89,4.12,1.73,2.39,0,2.38,0,0,PA-04
2019-11-19,2,Chuvoso,65.05,80.51,2090.3,6566.92,40.75,161,2.98,0.97,6.03,2.12,3.89,0.74,3.15,0,3.15,0,0,PA-04
2019-11-19,3,Chuvoso,66.31,71.24,2356.9,6672.55,40.29,167,2.85,1,6.01,2.02,4,1.16,2.84,0.09,2.75,0,0.09,PA-04
2019-11-19,4,Chuvoso,53.04,70.15,2129.36,4767.72,40.13,119,3.62,1.09,5.98,2.82,3.2,0.94,2.26,0.43,1.84,0,0.43,PA-04
2019-11-20,1,Chuvoso,85,23.82,1305.57,1602.46,123.69,13,3.61,1.48,5.94,0.84,5.15,3.91,1.24,0.58,0.65,0,0.58,ESC-01
2019-11-20,2,Chuvoso,80.97,86.27,2358.03,9871.04,122.71,80,3.62,1.05,6.01,1.15,4.85,0.66,4.2,2.81,1.38,1.77,1.04,ESC-01
2019-11-20,3,Chuvoso,89.24,46,1780.12,4371.9,121.78,36,3.27,0.96,6.06,0.68,5.32,2.87,2.47,0.73,1.73,0,0.73,ESC-01
2019-11-20,4,Chuvoso,99.83,17.3,3137.97,3220.22,123.96,26,2.86,0.97,6.03,0,6,4.97,1.03,1,0.03,0.92,0.07,ESC-01
2019-11-20,2,Chuvoso,91.08,37.94,2398.18,5069.07,81.34,62,2.99,1.25,5.95,0.52,5.49,3.39,2.08,1.21,0.89,0.34,0.86,ESC-02
2019-11-20,3,Chuvoso,94.2,19.81,1681.5,1880.42,78.9,24,3.91,0.68,6.01,0.34,5.66,4.54,1.12,0.07,1.06,0,0.07,ESC-02
2019-11-20,4,Chuvoso,66.26,27.46,1529.86,1672.75,79.97,21,4.47,1.36,6.03,2.02,4,2.9,1.09,0,1.1,0,0,ESC-02
2019-11-20,1,Chuvoso,99.24,42.69,1777.7,4495.32,120.91,37,3.95,1.33,5.98,0,6,3.46,2.52,1.86,0.68,0.74,1.11,ESC-03
2019-11-20,2,Chuvoso,99.27,84.66,2538.11,12607.47,120.51,105,2.71,1.32,5.94,0,6,0.97,5.06,3.97,1.06,3.35,0.61,ESC-03
2019-11-20,3,Chuvoso,100.01,30.57,2875.6,5269.12,119.94,44,3.13,1.03,6.02,0,6,4.17,1.84,1.25,0.58,0.46,0.79,ESC-03
2019-11-20,4,Chuvoso,99.14,1.18,7126.79,510.4,126.62,4,3.52,2.02,5.97,0,6,5.93,0.07,0.07,0,0.07,0,ESC-03
2019-11-20,1,Chuvoso,73.17,61.54,1913.97,5111.67,40,128,2.86,0.87,5.99,1.63,4.37,1.7,2.66,0,2.67,0,0,PA-04
2019-11-20,2,Chuvoso,69.69,62.56,1748.84,4546.05,41.71,110,2.65,0.88,6.01,1.79,4.19,1.58,2.62,0,2.61,0,0,PA-04
2019-11-20,3,Chuvoso,86.67,62.79,2377.13,7758.85,40.84,189,2.85,0.89,6.06,0.8,5.2,1.93,3.27,0,3.26,0,0,PA-04
2019-11-20,4,Chuvoso,100.18,68.63,2491.64,10213.8,41.01,250,2.96,0.96,5.98,0,6,1.86,4.12,0.41,3.73,0,0.41,PA-04
2019-11-21,3,Chuvoso,100.64,33.3,2050.63,4119.67,128.76,32,3.18,1.35,5.94,0,6,3.99,2.03,0.7,1.31,0,0.7,ESC-01
2019-11-21,4,Chuvoso,99.37,31.56,2201.43,4188.27,119.79,35,3.33,1.4,6,0,6,4.09,1.9,1.83,0.09,1.67,0.15,ESC-01
2019-11-21,1,Chuvoso,95.38,67.4,2209.89,8430.75,40.43,209,3.16,1.15,6.06,0.27,5.73,1.88,3.89,0,3.85,0,0,PA-04
2019-11-21,2,Chuvoso,97.61,76.9,2392.79,10735.49,42.14,255,2.96,0.94,5.95,0.17,5.83,1.38,4.48,0,4.45,0,0,PA-04
2019-11-21,3,Chuvoso,84.68,85.25,2133.62,9324.39,41.97,220,3,1.06,6.02,0.89,5.12,0.75,4.38,0,4.37,0,0,PA-04
2019-11-21,4,Chuvoso,100.05,68.19,1809.4,7470.02,40.69,182,3.29,1.27,5.99,0,6,1.94,4.05,0,4.06,0,0,PA-04
2019-11-22,1,Chuvoso,99.49,40.17,2240.24,5480.96,121.42,45,2.52,1.18,6.04,0,6,3.58,2.41,2.28,0.13,2.12,0.17,ESC-01
2019-11-22,2,Chuvoso,99.91,45.69,2376.13,6557.96,121.32,54,3.11,1.42,6.02,0,6,3.26,2.72,2.49,0.25,2.2,0.27,ESC-01
2019-11-22,3,Chuvoso,99.42,35.56,1635.19,3492.28,119.58,29,4.21,1.33,5.97,0,6,3.86,2.13,2.05,0.09,1.85,0.18,ESC-01
2019-11-22,4,Chuvoso,66.17,62.4,2259.4,5548.48,123.22,45,3.46,1.39,6,2.02,4,1.53,2.48,2.34,0.13,2.14,0.18,ESC-01
2019-11-22,3,Chuvoso,42.48,10.16,871.22,228.28,75.42,3,1.61,0.4,5.96,3.44,2.54,2.28,0.26,0,0.26,0,0,ESC-02
2019-11-22,4,Chuvoso,66.81,44.47,2994.1,5311.13,80.66,66,1.57,1.1,6.01,1.99,4,2.23,1.78,0.94,0.82,0.2,0.75,ESC-02
2019-11-22,1,Chuvoso,99.29,27.84,2269.83,3804.9,122.88,31,3.01,1.04,5.99,0,6,4.32,1.68,1.12,0.56,0.03,1.09,ESC-03
2019-11-22,2,Chuvoso,100.35,54.9,932.53,3132.62,119.65,26,3.53,1.27,6.05,0,6,2.69,3.33,0.06,3.25,0,0.06,ESC-03
2019-11-22,3,Chuvoso,100.16,75.19,1586.92,7066.08,122.05,58,2.84,1.74,6.01,0,6,1.53,4.48,1.78,2.69,0,1.78,ESC-03
2019-11-22,4,Chuvoso,59.01,69.06,1821.01,4447.59,122.7,36,3.54,1.42,6.01,2.46,3.57,1.12,2.46,1.35,1.1,0,1.35,ESC-03
2019-11-22,1,Chuvoso,77.26,67.66,2257.88,7013.73,41.19,171,3.1,0.98,6.02,1.35,4.66,1.51,3.12,0,3.15,0,0,PA-04
2019-11-22,2,Chuvoso,62.63,85.17,2296,7409.29,40.99,179,2.57,1.27,6.02,2.23,3.76,0.56,3.2,0.03,3.17,0,0.03,PA-04
2019-11-22,3,Chuvoso,77.44,76.14,1933.2,6870.37,41.24,165,3,1.01,6.03,1.38,4.63,1.11,3.54,0,3.52,0,0,PA-04
2019-11-22,4,Chuvoso,58.01,66.22,2275.69,5388.74,40.77,132,2.74,1.24,6.01,2.52,3.5,1.16,2.34,0,2.34,0,0,PA-04
2019-11-23,1,Chuvoso,50.09,68.44,2403.38,4892.62,122.65,40,3.6,1.52,6.02,3,3,0.97,2.05,1.44,0.59,0.55,0.89,ESC-01
2019-11-23,2,Chuvoso,42.51,37.45,2514.13,2434.19,121.44,20,3.69,1.48,6,3.45,2.57,1.6,0.97,0.96,0,0.94,0.01,ESC-01
2019-11-23,1,Chuvoso,62.68,36.87,3547.41,4905.11,80.3,61,2.01,1.17,5.99,2.27,3.74,2.36,1.39,1.09,0.29,0.8,0.29,ESC-02
2019-11-23,2,Chuvoso,67.19,40.86,2883.69,4702.89,81.75,57,2.04,0.92,6.04,2,4,2.37,1.62,1.39,0.24,1.14,0.26,ESC-02
2019-11-23,3,Chuvoso,67.04,43.34,3649.47,6237.92,82.76,76,1.44,0.77,6.01,2,4,2.28,1.73,1.39,0.33,1.12,0.26,ESC-02
2019-11-23,4,Chuvoso,68.47,43.7,3263.43,5990.19,79.41,75,2.01,1.13,5.98,1.85,4.15,2.33,1.81,1.24,0.58,0.77,0.46,ESC-02
2019-11-23,1,Chuvoso,99.13,27.78,3139.48,5235.49,122.26,43,2.85,1.16,6.04,0,6,4.34,1.65,1.54,0.12,1.39,0.16,ESC-03
2019-11-23,2,Chuvoso,96.72,71.58,1863.56,7728.91,125.32,62,3.34,1.27,5.94,0.17,5.83,1.68,4.11,2.29,1.87,0.48,1.81,ESC-03
2019-11-23,3,Chuvoso,89.12,75.12,2468.24,10027.38,121.42,82,3.05,1.1,6.02,0.62,5.38,1.31,4.05,3.53,0.53,3.14,0.39,ESC-03
2019-11-23,4,Chuvoso,82.17,47.85,2700.46,6383.39,120.94,53,2.91,1.3,5.98,1.04,4.95,2.59,2.35,2.03,0.34,1.64,0.38,ESC-03
2019-11-23,1,Chuvoso,62.56,71.94,1882.88,5019.92,41.13,123,3.2,0.95,5.96,2.27,3.74,1.03,2.73,0,2.71,0,0,PA-04
2019-11-23,2,Chuvoso,77.8,68.9,2519.48,8030.38,41.75,192,3.09,1.1,5.95,1.34,4.65,1.46,3.16,0.15,3.04,0,0.15,PA-04
2019-11-23,3,Chuvoso,73.84,63.4,2639.53,7411.94,41.16,180,3.11,0.93,6,1.57,4.42,1.6,2.84,1.73,1.09,1.38,0.36,PA-04
2019-11-23,4,Chuvoso,78.52,69.01,2447.51,7941.17,41.06,192,3.28,1.13,6.03,1.32,4.68,1.47,3.2,2.63,0.59,2.42,0.18,PA-04
2019-11-24,1,Chuvoso,99.15,40.13,2757.19,6736.25,80.39,84,2.08,1.19,5.97,0,6,3.57,2.45,0.65,1.78,0,0.65,ESC-02
2019-11-24,2,Chuvoso,99.38,26.65,2183.07,3399.86,80.86,42,2.62,1.06,5.95,0.07,5.93,4.36,1.57,0.97,0.59,0.13,0.85,ESC-02
2019-11-24,3,Chuvoso,70.42,22.36,2020.73,1917.17,83.12,23,3.48,1.25,5.97,1.83,4.19,3.25,0.93,0.27,0.67,0,0.27,ESC-02
2019-11-24,4,Chuvoso,66.22,32.15,1985.13,2517.03,81.55,31,3.74,1.11,5.95,1.99,4,2.72,1.28,0.97,0.31,0.37,0.6,ESC-02
2019-11-24,1,Chuvoso,92.52,65.2,1580.48,5770.87,123.15,47,3.4,1.61,5.98,0.46,5.54,1.91,3.65,1.32,2.31,0,1.32,ESC-03
2019-11-24,2,Chuvoso,100.54,43.98,2009.94,5182.5,124.5,42,2.99,1.23,5.99,0,6,3.38,2.6,2.25,0.37,1.73,0.53,ESC-03
