data,id_equipamento,tipo_ordem,custo_outros,custo_pecas,custo_insumos,custo_total
2024-05-01,HAUL-0129,YIM,1751.14,0,0,1751.14
2024-05-01,HAUL-0129,YPM,35440.49,14248.81,0,49689.299999999996
2024-06-01,HAUL-0001,YCM,9150.97,0,0,9150.97
2024-06-01,HAUL-0001,YCO,38.37,0,0,38.37
2024-06-01,HAUL-0001,YEM,908.91,0,0,908.91
2024-06-01,HAUL-0001,YPM,23432.55,0,0,23432.55
2024-06-01,HAUL-0001,YRR,288978.78,0,0,288978.78
2024-06-01,HAUL-0004,YCM,29647.63,0,0,29647.63
2024-06-01,HAUL-0004,YCO,37.47,0,0,37.47
2024-06-01,HAUL-0004,YEM,1851.56,0,0,1851.56
2024-06-01,HAUL-0004,YPM,25430.86,0,0,25430.86
2024-06-01,HAUL-0004,YRR,284917.53,0,0,284917.53
2024-06-01,HAUL-0005,YCM,135091.29,0,0,135091.29
2024-06-01,HAUL-0005,YEM,2682.21,0,0,2682.21
2024-06-01,HAUL-0005,YPM,7262.16,0,0,7262.16
2024-06-01,HAUL-0006,YCM,17316.91,141.03,0,17457.94
2024-06-01,HAUL-0006,YPM,7325.3,0,0,7325.3
2024-06-01,HAUL-0006,YRR,76321.26,222.2,28.7,76572.15999999999
2024-06-01,HAUL-0008,YCM,45279.33,686.18,0,45965.51
2024-06-01,HAUL-0008,YEM,1743.36,0,0,1743.36
2024-06-01,HAUL-0008,YPM,9383.54,0,0,9383.54
2024-06-01,HAUL-0010,YCM,59351.78,0,0,59351.78
2024-06-01,HAUL-0010,YEM,4875.68,0,0,4875.68
2024-06-01,HAUL-0010,YPM,9394.41,0,0,9394.41
2024-06-01,HAUL-0012,YCM,18847.14,0,0,18847.14
2024-06-01,HAUL-0012,YEM,950.75,0,0,950.75
2024-06-01,HAUL-0012,YPM,6119.47,22203.93,0,28323.4
2024-06-01,HAUL-0012,YRR,4917.75,0,0,4917.75
2024-06-01,HAUL-0013,YCO,2363.44,0,0,2363.44
2024-06-01,HAUL-0013,YEM,2712.94,0,0,2712.94
2024-06-01,HAUL-0013,YPM,5259.81,21790.08,0,27049.890000000003
2024-06-01,HAUL-0014,YCM,20567.48,0,0,20567.48
2024-06-01,HAUL-0014,YEM,32739.97,0,0,32739.97
2024-06-01,HAUL-0014,YPM,1029.78,0,0,1029.78
2024-06-01,HAUL-0014,YRR,40341.09,0,0,40341.09
2024-06-01,HAUL-0015,YCM,95860.49,0,0,95860.49
2024-06-01,HAUL-0015,YEM,53105.49,0,0,53105.49
2024-06-01,HAUL-0015,YPM,24204.97,0,0,24204.97
2024-06-01,HAUL-0015,YRR,57911.57,0,0,57911.57
2024-06-01,HAUL-0018,YCM,20319.11,0,0,20319.11
2024-06-01,HAUL-0018,YEM,18173.15,0,0,18173.15
2024-06-01,HAUL-0018,YPM,17492.93,1853.75,0,19346.68
2024-06-01,HAUL-0018,YRR,94323.23,221.55,0,94544.78
2024-06-01,HAUL-0020,YCM,71680.21,21987.21,0,93667.42000000001
2024-06-01,HAUL-0020,YEM,10840.9,0,0,10840.9
2024-06-01,HAUL-0020,YPM,6756.84,0,0,6756.84
2024-06-01,HAUL-0021,YCM,31959.07,59002.63,0,90961.7
2024-06-01,HAUL-0021,YEM,1407.6,0,0,1407.6
2024-06-01,HAUL-0021,YPM,7170.21,22118.45,0,29288.66
2024-06-01,HAUL-0022,YCM,28393.9,0,0,28393.9
2024-06-01,HAUL-0022,YEM,3431.35,0,0,3431.35
2024-06-01,HAUL-0022,YPM,23475.16,0,0,23475.16
2024-06-01,HAUL-0022,YRR,178790.04,0,27.04,178817.08000000002
2024-06-01,HAUL-0026,YCM,19278.01,8244.9,0,27522.909999999996
2024-06-01,HAUL-0026,YEM,7152.74,0,0,7152.74
2024-06-01,HAUL-0026,YPM,7243.12,0,0,7243.12
2024-06-01,HAUL-0029,YCM,66083.76,0,0,66083.76
2024-06-01,HAUL-0029,YEM,179.91,0,0,179.91
2024-06-01,HAUL-0029,YPM,7052.17,0,0,7052.17
2024-06-01,HAUL-0030,YCM,104212.07,0,0,104212.07
2024-06-01,HAUL-0030,YEM,2089.93,0,0,2089.93
2024-06-01,HAUL-0030,YPM,25067.59,0,0,25067.59
2024-06-01,HAUL-0030,YRR,135342.91,135.93,0,135478.84
2024-06-01,HAUL-0031,YCM,98334.42,53692.64,0,152027.06
2024-06-01,HAUL-0031,YEM,46229.04,0,0,46229.04
2024-06-01,HAUL-0031,YPM,7390.48,0,0,7390.48
2024-06-01,HAUL-0031,YRR,133604.05,0,0,133604.05
2024-06-01,HAUL-0032,YCM,21791.29,0,0,21791.29
2024-06-01,HAUL-0032,YPM,28544.75,0,0,28544.75
2024-06-01,HAUL-0032,YRR,2872.66,0,0,2872.66
2024-06-01,HAUL-0033,YCM,61501.84,0,0,61501.84
2024-06-01,HAUL-0033,YPM,27514.46,0,0,27514.46
2024-06-01,HAUL-0033,YRR,83632.42,0,0,83632.42
2024-06-01,HAUL-0034,YCM,8002.45,2169.88,0,10172.33
2024-06-01,HAUL-0034,YEM,13511.21,0,0,13511.21
2024-06-01,HAUL-0034,YPM,18169.71,0,0,18169.71
2024-06-01,HAUL-0034,YRR,24870.76,0,0,24870.76
2024-06-01,HAUL-0035,YCM,85879.69,0,0,85879.69
2024-06-01,HAUL-0035,YPM,28893.77,0,0,28893.77
2024-06-01,HAUL-0035,YRR,134160.56,0,0,134160.56
2024-06-01,HAUL-0036,YCM,36343.63,0,0,36343.63
2024-06-01,HAUL-0036,YEM,48499.65,0,0,48499.65
2024-06-01,HAUL-0036,YPM,49709.91,0,0,49709.91
2024-06-01,HAUL-0037,YCM,103702.86,0,0,103702.86
2024-06-01,HAUL-0037,YPM,4365.91,13302.77,0,17668.68
2024-06-01,HAUL-0037,YRR,1632337.31,0,0,1632337.31
2024-06-01,HAUL-0038,YCM,4810.38,0,0,4810.38
2024-06-01,HAUL-0038,YEM,2253.93,0,0,2253.93
2024-06-01,HAUL-0038,YIM,16186.63,0,0,16186.63
2024-06-01,HAUL-0038,YPM,3230.34,13270.42,0,16500.760000000002
2024-06-01,HAUL-0038,YRR,964.01,0,0,964.01
2024-06-01,HAUL-0039,YCM,10284.71,0,0,10284.71
2024-06-01,HAUL-0039,YEM,-9531.49,0,0,-9531.49
2024-06-01,HAUL-0039,YIM,13352.97,0,0,13352.97
2024-06-01,HAUL-0039,YPM,4842.27,26557.82,0,31400.09
2024-06-01,HAUL-0039,YRR,146466.19,0,0,146466.19
2024-06-01,HAUL-0040,YCM,66993.57,0,0,66993.57
2024-06-01,HAUL-0040,YPM,43830.74,26427.42,0,70258.16
2024-06-01,HAUL-0040,YRR,586441.56,0,0,586441.56
2024-06-01,HAUL-0041,YCM,112310.32,5711.91,0,118022.23000000001
2024-06-01,HAUL-0042,YCM,176759.73,5721.3,0,182481.03
2024-06-01,HAUL-0042,YCO,134092.03,0,0,134092.03
2024-06-01,HAUL-0042,YPM,20922.2,0,0,20922.2
2024-06-01,HAUL-0043,YCM,50393.74,0,0,50393.74
2024-06-01,HAUL-0043,YEM,14172.31,0,0,14172.31
2024-06-01,HAUL-0043,YPM,835.06,9788.73,0,10623.789999999999
2024-06-01,HAUL-0044,YCM,42976.61,0,0,42976.61
2024-06-01,HAUL-0045,YCM,138711.76,0,0,138711.76
2024-06-01,HAUL-0045,YCO,130901.19,0,0,130901.19
2024-06-01,HAUL-0045,YRR,-19296.22,0,0,-19296.22
2024-06-01,HAUL-0046,YCM,51026.74,0,0,51026.74
2024-06-01,HAUL-0046,YCO,123989.88,0,0,123989.88
2024-06-01,HAUL-0046,YEM,11369.66,0,0,11369.66
2024-06-01,HAUL-0046,YPM,4135.6,25702.33,0,29837.93
2024-06-01,HAUL-0047,YCM,33335.98,0,0,33335.98
2024-06-01,HAUL-0047,YEM,118913.47,0,0,118913.47
2024-06-01,HAUL-0047,YPM,3750.26,15560.53,0,19310.79
2024-06-01,HAUL-0048,YCM,16799.1,0,0,16799.1
2024-06-01,HAUL-0048,YPM,481688.14,30667.29,0,512355.43
2024-06-01,HAUL-0049,YCM,19379.59,0,0,19379.59
2024-06-01,HAUL-0049,YPM,4537.47,15688.06,0,20225.53
2024-06-01,HAUL-0049,YRR,292042.08,0,0,292042.08
2024-06-01,HAUL-0050,YCM,7252.55,0,0,7252.55
2024-06-01,HAUL-0050,YEM,11517.29,0,0,11517.29
2024-06-01,HAUL-0050,YPM,30842.39,0,0,30842.39
2024-06-01,HAUL-0050,YRR,15002.87,0,0,15002.87
2024-06-01,HAUL-0051,YCM,21457.46,0,0,21457.46
2024-06-01,HAUL-0051,YEM,9471.99,0,0,9471.99
2024-06-01,HAUL-0051,YIM,64830.08,0,0,64830.08
2024-06-01,HAUL-0051,YPM,302967.63,26189.68,0,329157.31
2024-06-01,HAUL-0052,YCM,4126.75,2771.06,0,6897.8099999999995
2024-06-01,HAUL-0052,YCO,40338.81,0,0,40338.81
2024-06-01,HAUL-0052,YPM,17376.21,0,0,17376.21
2024-06-01,HAUL-0052,YRR,853.25,0,0,853.25
2024-06-01,HAUL-0053,YCM,2447.86,0,0,2447.86
2024-06-01,HAUL-0053,YPM,17448.48,0,0,17448.48
2024-06-01,HAUL-0054,YCM,40552.18,0,0,40552.18
2024-06-01,HAUL-0054,YCO,16278.5,0,0,16278.5
2024-06-01,HAUL-0054,YEM,133305.31,0,0,133305.31
2024-06-01,HAUL-0054,YPM,3283.61,24871.79,0,28155.4
2024-06-01,HAUL-0055,YCM,7095.33,0,0,7095.33
2024-06-01,HAUL-0055,YIM,65566.94,0,0,65566.94
2024-06-01,HAUL-0055,YPM,1255.04,3983.77,0,5238.8099999999995
2024-06-01,HAUL-0056,YCM,38810.46,0,0,38810.46
2024-06-01,HAUL-0056,YEM,312.11,0,0,312.11
2024-06-01,HAUL-0056,YPM,1443.42,16151.74,0,17595.16
2024-06-01,HAUL-0057,YCM,3868.52,0,0,3868.52
2024-06-01,HAUL-0057,YEM,8596.75,0,0,8596.75
2024-06-01,HAUL-0057,YIM,942.38,0,0,942.38
2024-06-01,HAUL-0057,YPM,978.88,0,0,978.88
2024-06-01,HAUL-0058,YCM,57432.77,0,0,57432.77
2024-06-01,HAUL-0058,YEM,763.26,0,0,763.26
2024-06-01,HAUL-0058,YPM,7666.68,16228.44,0,23895.120000000003
2024-06-01,HAUL-0059,YCM,3185.01,0,0,3185.01
2024-06-01,HAUL-0059,YCO,393.71,0,0,393.71
2024-06-01,HAUL-0059,YEM,68487.5,0,0,68487.5
2024-06-01,HAUL-0059,YPM,84270.66,24831.17,0,109101.83
2024-06-01,HAUL-0060,YCM,24464.6,0,0,24464.6
2024-06-01,HAUL-0060,YPM,40435.49,0,0,40435.49
2024-06-01,HAUL-0061,YCM,34020.44,0,0,34020.44
2024-06-01,HAUL-0061,YPM,3933.51,19199.86,0,23133.370000000003
2024-06-01,HAUL-0061,YRR,955328.42,396.93,0,955725.3500000001
2024-06-01,HAUL-0062,YCM,38065.56,0,0,38065.56
2024-06-01,HAUL-0062,YEM,16352.61,0,0,16352.61
2024-06-01,HAUL-0062,YPM,332995.11,22055.53,0,355050.64
2024-06-01,HAUL-0062,YRR,112645.27,0,0,112645.27
2024-06-01,HAUL-0063,YCM,5729.18,0,0,5729.18
2024-06-01,HAUL-0063,YCO,6398.94,0,0,6398.94
2024-06-01,HAUL-0063,YPM,3876.73,13607.41,0,17484.14
2024-06-01,HAUL-0064,YCM,46406.92,3006.46,0,49413.38
2024-06-01,HAUL-0064,YPM,144094.56,31700.37,0,175794.93
2024-06-01,HAUL-0064,YRR,641057.94,12931.92,0,653989.86
2024-06-01,HAUL-0065,YCM,113057.51,0,0,113057.51
2024-06-01,HAUL-0065,YEM,2397.8,0,0,2397.8
2024-06-01,HAUL-0065,YPM,0,145.38,0,145.38
2024-06-01,HAUL-0065,YRR,199854.48,0,0,199854.48
2024-06-01,HAUL-0066,YCM,54464.97,0,0,54464.97
2024-06-01,HAUL-0066,YPM,4090.09,30159.1,0,34249.19
2024-06-01,HAUL-0066,YRR,15288.06,0,0,15288.06
2024-06-01,HAUL-0068,YCM,65919.44,0,0,65919.44
2024-06-01,HAUL-0068,YEM,365.35,0,0,365.35
2024-06-01,HAUL-0068,YPM,1666.39,10540.04,0,12206.43
2024-06-01,HAUL-0068,YRR,51334.14,0,0,51334.14
2024-06-01,HAUL-0069,YCM,77868.83,0,0,77868.83
2024-06-01,HAUL-0069,YEM,459,0,0,459
2024-06-01,HAUL-0069,YPM,3099.91,25119.32,0,28219.23
2024-06-01,HAUL-0069,YRR,559768.58,0,0,559768.58
2024-06-01,HAUL-0070,YCM,60613.59,0,0,60613.59
2024-06-01,HAUL-0070,YEM,8298.25,0,0,8298.25
2024-06-01,HAUL-0070,YPM,214414.59,21490.34,0,235904.93
2024-06-01,HAUL-0070,YRR,21788.58,0,0,21788.58
2024-06-01,HAUL-0071,YCM,67578.34,0,0,67578.34
2024-06-01,HAUL-0071,YEM,63.32,0,0,63.32
2024-06-01,HAUL-0071,YPM,680.77,9642.11,0,10322.880000000001
2024-06-01,HAUL-0071,YRR,25527.94,0,0,25527.94
2024-06-01,HAUL-0071,YSS,865.78,0,0,865.78
2024-06-01,HAUL-0072,YCM,71885.2,0,0,71885.2
2024-06-01,HAUL-0072,YEM,470.87,0,0,470.87
2024-06-01,HAUL-0072,YPM,2864.51,10714.72,0,13579.23
2024-06-01,HAUL-0072,YRR,39299.54,0,0,39299.54
2024-06-01,HAUL-0073,YCM,26588.24,148.34,0,26736.58
2024-06-01,HAUL-0073,YEM,1832.3,0,0,1832.3
2024-06-01,HAUL-0073,YPM,321944.56,24107.54,0,346052.1
2024-06-01,HAUL-0073,YRR,1601.89,0,0,1601.89
2024-06-01,HAUL-0075,YRR,-19156.11,0,0,-19156.11
2024-06-01,HAUL-0076,YCM,30299.58,0,0,30299.58
2024-06-01,HAUL-0076,YEM,12232.33,0,0,12232.33
2024-06-01,HAUL-0076,YPM,341.36,21509.44,0,21850.8
2024-06-01,HAUL-0076,YRR,589861.98,12832.64,0,602694.62
2024-06-01,HAUL-0077,YCM,333983.96,1699.18,0,335683.14
2024-06-01,HAUL-0077,YCO,654.39,0,0,654.39
2024-06-01,HAUL-0077,YEM,8015.29,0,0,8015.29
2024-06-01,HAUL-0077,YPM,3096.92,12540.25,0,15637.17
2024-06-01,HAUL-0077,YRR,77696.56,0,0,77696.56
2024-06-01,HAUL-0078,YCM,71315.73,1602.86,0,72918.59
2024-06-01,HAUL-0078,YCO,10550.53,0,0,10550.53
2024-06-01,HAUL-0078,YEM,21358.06,0,0,21358.06
2024-06-01,HAUL-0078,YPM,44055.18,7584.98,0,51640.16
2024-06-01,HAUL-0078,YRR,40216.59,0,0,40216.59
2024-06-01,HAUL-0079,YCM,40077.68,1720.1,0,41797.78
2024-06-01,HAUL-0079,YEM,16963.11,0,0,16963.11
2024-06-01,HAUL-0079,YPM,175889.96,9327.92,0,185217.88
2024-06-01,HAUL-0079,YRR,32156.19,0,0,32156.19
2024-06-01,HAUL-0080,YCM,83557.06,0,0,83557.06
2024-06-01,HAUL-0080,YCO,762.99,0,0,762.99
2024-06-01,HAUL-0080,YEM,12697.02,0,0,12697.02
2024-06-01,HAUL-0080,YPM,101726.72,2386.14,0,104112.86
2024-06-01,HAUL-0081,YCM,35939.61,1681.22,0,37620.83
2024-06-01,HAUL-0081,YCO,68815.88,0,0,68815.88
2024-06-01,HAUL-0081,YPM,229790.98,9392.08,0,239183.06
2024-06-01,HAUL-0082,YCM,170008.97,1700.01,0,171708.98
2024-06-01,HAUL-0082,YCO,989.6,503.77,0,1493.37
2024-06-01,HAUL-0082,YEM,26951.85,0,0,26951.85
2024-06-01,HAUL-0082,YPM,21884.63,13739.48,0,35624.11
2024-06-01,HAUL-0083,YCM,32236.51,1588.74,0,33825.25
2024-06-01,HAUL-0083,YCO,351.14,0,0,351.14
2024-06-01,HAUL-0083,YEM,2915.17,0,0,2915.17
2024-06-01,HAUL-0083,YPM,233270.12,9319.93,0,242590.05
2024-06-01,HAUL-0084,YCM,85889.52,1637.41,0,87526.93000000001
2024-06-01,HAUL-0084,YCO,155938.87,0,0,155938.87
2024-06-01,HAUL-0084,YEM,2736.28,0,0,2736.28
2024-06-01,HAUL-0084,YPM,14448.01,19920.39,0,34368.4
2024-06-01,HAUL-0084,YRR,1077.47,0,0,1077.47
2024-06-01,HAUL-0085,YCM,199685.76,2281.03,0,201966.79
2024-06-01,HAUL-0085,YCO,49796.54,0,0,49796.54
2024-06-01,HAUL-0085,YEM,5848.23,28447.36,0,34295.59
2024-06-01,HAUL-0085,YPM,11878.73,10585.48,0,22464.21
2024-06-01,HAUL-0085,YRR,-1575.46,0,0,-1575.46
2024-06-01,HAUL-0086,YCM,49837.77,1654.57,0,51492.34
2024-06-01,HAUL-0086,YCO,51230.09,0,0,51230.09
2024-06-01,HAUL-0086,YEM,8971.38,0,0,8971.38
2024-06-01,HAUL-0086,YPM,12863.45,12952.35,0,25815.800000000003
2024-06-01,HAUL-0086,YRR,444812.5,0,0,444812.5
2024-06-01,HAUL-0087,YCM,79372.96,0,0,79372.96
2024-06-01,HAUL-0087,YCO,5741.23,0,0,5741.23
2024-06-01,HAUL-0087,YEM,38379.96,0,0,38379.96
2024-06-01,HAUL-0087,YPM,25477.34,10012.53,0,35489.87
2024-06-01,HAUL-0087,YRR,97138.38,74.84,0,97213.22
2024-06-01,HAUL-0088,YCM,63875.44,1675.23,0,65550.67
2024-06-01,HAUL-0088,YEM,9775.67,0,0,9775.67
2024-06-01,HAUL-0088,YPM,12499.15,13993.23,0,26492.379999999997
2024-06-01,HAUL-0088,YRR,-3228.02,0,0,-3228.02
2024-06-01,HAUL-0089,YCM,6454.51,0,0,6454.51
2024-06-01,HAUL-0089,YCO,5160.23,0,0,5160.23
2024-06-01,HAUL-0089,YEM,3647.46,0,0,3647.46
2024-06-01,HAUL-0089,YPM,16287.36,11719.31,0,28006.67
2024-06-01,HAUL-0089,YRR,27680.93,0,0,27680.93
2024-06-01,HAUL-0090,YCM,93874.3,1637.67,0,95511.97
2024-06-01,HAUL-0090,YCO,149724.95,502.78,0,150227.73
2024-06-01,HAUL-0090,YEM,168.24,0,0,168.24
2024-06-01,HAUL-0090,YPM,11724.26,10385.69,0,22109.95
2024-06-01,HAUL-0090,YRR,12300.44,0,0,12300.44
2024-06-01,HAUL-0091,YCM,44012.06,1612.64,0,45624.7
2024-06-01,HAUL-0091,YCO,148681.95,490.68,0,149172.63
2024-06-01,HAUL-0091,YPM,183874.95,9965.38,0,193840.33000000002
2024-06-01,HAUL-0092,YCM,28078.16,1657.31,0,29735.47
2024-06-01,HAUL-0092,YCO,49578.56,0,0,49578.56
2024-06-01,HAUL-0092,YEM,2746.92,0,0,2746.92
2024-06-01,HAUL-0092,YPM,13995.16,20845.17,0,34840.33
2024-06-01,HAUL-0092,YRR,21.15,0,0,21.15
2024-06-01,HAUL-0093,YCM,71051.31,0,0,71051.31
2024-06-01,HAUL-0093,YCO,361.98,0,0,361.98
2024-06-01,HAUL-0093,YEM,11766.29,0,0,11766.29
2024-06-01,HAUL-0093,YPM,3297.25,14332.79,0,17630.04
2024-06-01,HAUL-0093,YRR,84530.74,0,0,84530.74
2024-06-01,HAUL-0094,YCM,57744.18,1055.04,0,58799.22
2024-06-01,HAUL-0094,YCO,5869.74,0,0,5869.74
2024-06-01,HAUL-0094,YEM,15033.24,0,0,15033.24
2024-06-01,HAUL-0094,YPM,4727.12,13394.68,0,18121.8
2024-06-01,HAUL-0094,YRR,-38948.72,0,0,-38948.72
2024-06-01,HAUL-0095,YCM,30853.68,0,0,30853.68
2024-06-01,HAUL-0095,YEM,13628.69,0,0,13628.69
2024-06-01,HAUL-0095,YPM,12446.55,13267.9,0,25714.449999999997
2024-06-01,HAUL-0096,YCM,13711.91,0,0,13711.91
2024-06-01,HAUL-0096,YEM,4363.21,0,0,4363.21
2024-06-01,HAUL-0096,YPM,182591.77,7154.11,0,189745.87999999998
2024-06-01,HAUL-0096,YRR,270591.23,0,107.4,270698.63
2024-06-01,HAUL-0097,YCM,74872.33,0,0,74872.33
2024-06-01,HAUL-0097,YCO,7339.4,0,0,7339.4
2024-06-01,HAUL-0097,YEM,1001.73,142261.58,0,143263.31
2024-06-01,HAUL-0097,YPM,164116.58,9975.06,0,174091.63999999998
2024-06-01,HAUL-0098,YCM,88436.62,0,0,88436.62
2024-06-01,HAUL-0098,YCO,95255.8,0,0,95255.8
2024-06-01,HAUL-0098,YEM,18069.05,0,0,18069.05
2024-06-01,HAUL-0098,YPM,3051.09,12093.76,0,15144.85
2024-06-01,HAUL-0099,YCM,106996.87,0,0,106996.87
2024-06-01,HAUL-0099,YCO,7968.89,506.37,0,8475.26
2024-06-01,HAUL-0099,YEM,8523.45,0,0,8523.45
2024-06-01,HAUL-0099,YPM,43718.68,9787.45,0,53506.130000000005
2024-06-01,HAUL-0099,YRR,3108.41,0,0,3108.41
2024-06-01,HAUL-0100,YCM,23089.44,0,0,23089.44
2024-06-01,HAUL-0100,YCO,1128.1,0,0,1128.1
2024-06-01,HAUL-0100,YEM,91983.92,0,0,91983.92
2024-06-01,HAUL-0100,YPM,2454.26,10624.19,0,13078.45
2024-06-01,HAUL-0100,YRR,-3319.33,0,0,-3319.33
2024-06-01,HAUL-0101,YCM,61932.95,0,0,61932.95
2024-06-01,HAUL-0101,YCO,762.43,0,0,762.43
2024-06-01,HAUL-0101,YEM,33024.04,0,0,33024.04
2024-06-01,HAUL-0101,YPM,11479.25,10744.19,0,22223.440000000002
2024-06-01,HAUL-0101,YRR,11603.45,0,0,11603.45
2024-06-01,HAUL-0102,YCM,40349.63,0,0,40349.63
2024-06-01,HAUL-0102,YCO,4934.44,0,0,4934.44
2024-06-01,HAUL-0102,YEM,93508.16,0,0,93508.16
2024-06-01,HAUL-0102,YPM,45872.76,9441.3,0,55314.06
2024-06-01,HAUL-0102,YRR,185918.92,0,0,185918.92
2024-06-01,HAUL-0103,YCM,11258.56,0,0,11258.56
2024-06-01,HAUL-0103,YEM,11799.69,0,0,11799.69
2024-06-01,HAUL-0103,YPM,3211.61,12118.06,0,15329.67
2024-06-01,HAUL-0103,YRR,346574.18,0,0,346574.18
2024-06-01,HAUL-0104,YCM,21939.46,0,0,21939.46
2024-06-01,HAUL-0104,YEM,4075.29,0,0,4075.29
2024-06-01,HAUL-0104,YPM,12919.89,9789.78,0,22709.67
2024-06-01,HAUL-0105,YCM,24273.26,0,0,24273.26
2024-06-01,HAUL-0105,YEM,344.34,0,0,344.34
2024-06-01,HAUL-0105,YPM,46569.63,9516.05,0,56085.67999999999
2024-06-01,HAUL-0106,YCM,33841.64,0,0,33841.64
2024-06-01,HAUL-0106,YEM,78630.25,2093.94,0,80724.19
2024-06-01,HAUL-0106,YIM,2362.9,0,0,2362.9
2024-06-01,HAUL-0106,YPM,2267.23,9161.58,0,11428.81
2024-06-01,HAUL-0106,YRR,702599.91,0,0,702599.91
2024-06-01,HAUL-0107,YCM,86153.91,1594.79,0,87748.7
2024-06-01,HAUL-0107,YEM,6348.8,0,0,6348.8
2024-06-01,HAUL-0107,YPM,191157.63,10152.51,0,201310.14
2024-06-01,HAUL-0107,YRR,12173.79,0,0,12173.79
2024-06-01,HAUL-0108,YCM,57297.41,0,0,57297.41
2024-06-01,HAUL-0108,YPM,3171.76,12695.01,0,15866.77
2024-06-01,HAUL-0108,YRR,528418.22,6077.38,0,534495.6
2024-06-01,HAUL-0109,YCM,148778.27,0,0,148778.27
2024-06-01,HAUL-0109,YEM,958.6,0,0,958.6
2024-06-01,HAUL-0109,YPM,3788.7,15001.22,0,18789.92
2024-06-01,HAUL-0109,YRR,306522.68,0,0,306522.68
2024-06-01,HAUL-0110,YCM,19696.02,0,0,19696.02
2024-06-01,HAUL-0110,YEM,36595.2,0,0,36595.2
2024-06-01,HAUL-0110,YPM,14047.35,21535.66,0,35583.01
2024-06-01,HAUL-0110,YRR,528506.59,0,0,528506.59
2024-06-01,HAUL-0111,YCM,11237.91,0,0,11237.91
2024-06-01,HAUL-0111,YEM,1847.73,0,0,1847.73
2024-06-01,HAUL-0111,YPM,188132.29,12837.91,0,200970.2
2024-06-01,HAUL-0111,YRR,11506.4,0,0,11506.4
2024-06-01,HAUL-0112,YCM,15378.45,0,0,15378.45
2024-06-01,HAUL-0112,YEM,2737.69,0,0,2737.69
2024-06-01,HAUL-0112,YPM,152327.49,18092.16,0,170419.65
2024-06-01,HAUL-0113,YCM,113337.34,2380.31,0,115717.65
2024-06-01,HAUL-0113,YCO,134420.01,0,0,134420.01
2024-06-01,HAUL-0113,YEM,8730.39,0,0,8730.39
2024-06-01,HAUL-0113,YPM,29855.66,9243.3,0,39098.96
2024-06-01,HAUL-0113,YRR,1014710.33,0,0,1014710.33
2024-06-01,HAUL-0114,YCM,38111.21,0,0,38111.21
2024-06-01,HAUL-0114,YPM,455.11,1972.93,0,2428.04
2024-06-01,HAUL-0114,YRR,58449.21,0,0,58449.21
2024-06-01,HAUL-0115,YCM,28284.38,0,0,28284.38
2024-06-01,HAUL-0115,YCO,719163.53,0,0,719163.53
2024-06-01,HAUL-0115,YEM,45605,0,0,45605
2024-06-01,HAUL-0115,YPM,39523.08,15701.11,0,55224.19
2024-06-01,HAUL-0115,YRR,26309.15,0,0,26309.15
2024-06-01,HAUL-0116,YCM,128412.99,0,0,128412.99
2024-06-01,HAUL-0116,YEM,3008.62,0,0,3008.62
2024-06-01,HAUL-0116,YPM,10012.06,10066.98,0,20079.04
2024-06-01,HAUL-0117,YCM,50111,0,0,50111
2024-06-01,HAUL-0117,YCO,110336.84,0,0,110336.84
2024-06-01,HAUL-0117,YEM,405.45,0,0,405.45
2024-06-01,HAUL-0117,YPM,10577.79,9567.49,0,20145.28
2024-06-01,HAUL-0117,YRR,-9430.11,0,0,-9430.11
2024-06-01,HAUL-0118,YCM,32772.36,0,0,32772.36
2024-06-01,HAUL-0118,YEM,6218.59,0,0,6218.59
2024-06-01,HAUL-0118,YPM,10327.61,8111.18,0,18438.79
2024-06-01,HAUL-0119,YEM,4354.72,0,0,4354.72
2024-06-01,HAUL-0119,YPM,3100.09,8772.44,0,11872.53
2024-06-01,HAUL-0120,YEM,4772.77,0,0,4772.77
2024-06-01,HAUL-0120,YPM,11878.69,8600.5,0,20479.190000000002
2024-06-01,HAUL-0121,YPM,3136.47,9679.24,0,12815.71
2024-06-01,HAUL-0122,YCM,0,5234.78,0,5234.78
2024-06-01,HAUL-0122,YEM,234.24,0,0,234.24
2024-06-01,HAUL-0122,YPM,37538.68,14475.54,54.29,52068.51
2024-06-01,HAUL-0123,YEM,194.02,0,0,194.02
2024-06-01,HAUL-0123,YPM,2023.6,8812.07,54.6,10890.27
2024-06-01,HAUL-0124,YPM,27996.45,8817.5,0,36813.95
2024-06-01,HAUL-0125,YEM,2053.67,0,0,2053.67
2024-06-01,HAUL-0125,YPM,31194.07,14076.64,55.83,45326.54
2024-06-01,HAUL-0126,YPM,10688.69,8870.58,0,19559.27
2024-06-01,HAUL-0127,YPM,10828.36,9825.61,0,20653.97
2024-06-01,HAUL-0128,YPM,246.9,2374.35,55.3,2676.5499999999997
2024-06-01,HAUL-0129,YCM,7.27,0,0,7.27
2024-06-01,HAUL-0129,YPM,3433.6,2526.78,53.86,6014.24
2024-07-01,HAUL-0001,YCM,30169.63,0,0,30169.63
2024-07-01,HAUL-0001,YCO,11105.81,0,0,11105.81
2024-07-01,HAUL-0001,YEM,1897.45,0,0,1897.45
2024-07-01,HAUL-0001,YPM,1453.79,8859.08,0,10312.869999999999
2024-07-01,HAUL-0001,YRR,1463.32,0,0,1463.32
2024-07-01,HAUL-0004,YCM,20938.93,56655.94,0,77594.87
