data,turno,periodo_climatico,DF,UF,produtividade_ht,massa_carregada,carga_media,num_ciclos,tmc,tempo_manobra,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-03-25,1,Chuvoso,61.3,70.32,2329.47,6005.26,41.44,144,3.14,1.07,5.99,2.34,3.66,1.11,2.54,1.73,0.82,1.38,0.34,PA-04
2019-03-25,2,Chuvoso,61.84,72.45,2499.23,6685.65,41.6,162,3.61,1.13,5.97,2.3,3.71,1,2.69,2.56,0.15,2.5,0.05,PA-04
2019-03-25,3,Chuvoso,75.38,71.81,2482.62,8284.27,41.59,199,3.24,0.88,6,1.43,4.56,1.26,3.29,2.75,0.55,2.59,0.17,PA-04
2019-03-25,4,Chuvoso,80.47,85.82,2449.92,10193.64,41.92,241,3.37,1.05,5.99,1.15,4.85,0.69,4.13,3.44,0.73,3.24,0.18,PA-04
2019-03-26,1,Chuvoso,59.69,76.74,2497.54,6902.59,41.48,165,3.27,0.94,6.01,2.41,3.59,0.86,2.71,2.21,0.52,2.02,0.19,PA-04
2019-03-26,2,Chuvoso,84.14,76.46,2315.19,8842.68,41.6,212,3.42,1.09,5.97,1,5,1.18,3.81,3.36,0.46,3.25,0.13,PA-04
2019-03-26,3,Chuvoso,76.32,75.57,2870.62,9997.32,42.19,235,3.21,1.08,6.01,1.45,4.54,1.1,3.42,2.97,0.47,2.85,0.12,PA-04
2019-03-26,4,Chuvoso,71.14,77.19,2646.08,8638.11,41.42,209,3.22,1.03,6.02,1.76,4.23,0.97,3.28,2.62,0.64,2.41,0.18,PA-04
2019-03-27,1,Chuvoso,73.45,84.88,2201.26,8316.82,41.44,199,3.62,1.31,6.04,1.54,4.45,0.7,3.75,3.31,0.44,3.16,0.13,PA-04
2019-03-27,2,Chuvoso,65.88,85.53,2758.06,9263.48,41.76,224,3.33,1.07,5.98,2.06,3.93,0.56,3.39,2.31,1.06,2.02,0.28,PA-04
2019-03-27,3,Chuvoso,80.88,72.37,2743.3,9579.97,41.63,230,3.08,1.04,5.96,1.12,4.88,1.36,3.55,3.3,0.22,3.24,0.06,PA-04
2019-03-27,4,Chuvoso,83.49,82.75,2479.85,10208.65,41.69,245,3.33,1.01,6.04,0.99,5,0.85,4.12,3.5,0.65,3.36,0.16,PA-04
2019-03-28,1,Chuvoso,83.35,81.95,2515.38,10511.35,41.14,254,3.47,1,5.96,0.97,5.03,0.87,4.16,3.61,0.54,3.45,0.13,PA-04
2019-03-28,2,Chuvoso,82.7,77.1,2717.63,10327.25,41.34,248,3.26,0.9,6.05,1.04,4.95,1.15,3.8,3.27,0.52,3.17,0.13,PA-04
2019-03-28,3,Chuvoso,83.49,77.25,2642.77,10337.55,41.17,250,3.21,1.01,6.02,1.03,4.97,1.1,3.85,3.34,0.53,3.22,0.13,PA-04
2019-03-28,4,Chuvoso,80.42,79.38,2639.05,9963.47,41.7,241,3.18,0.98,6.05,1.21,4.78,0.97,3.82,3.56,0.26,3.48,0.07,PA-04
2019-03-29,1,Chuvoso,74.47,77.79,2249.98,7763.21,41.48,188,3.5,1.02,5.97,1.57,4.44,0.96,3.46,3.2,0.27,3.13,0.09,PA-04
2019-03-29,2,Chuvoso,61.01,78.29,2441.37,7012.49,42.31,165,3.62,1.11,6.04,2.34,3.67,0.8,2.89,2.56,0.31,2.42,0.11,PA-04
2019-03-29,3,Chuvoso,72.24,74.05,2551.17,8066,41.63,193,3.4,1.01,5.97,1.7,4.31,1.14,3.18,2.94,0.23,2.89,0.07,PA-04
2019-03-29,4,Chuvoso,83.56,79.83,2459.63,9777.05,41.11,236,3.06,0.89,5.97,1,5,1.02,3.99,3.39,0.59,3.23,0.15,PA-04
2019-03-30,1,Chuvoso,83.4,75.49,2406.36,9164.01,41.29,220,3.37,0.99,6.02,1,5,1.2,3.8,3.37,0.43,3.25,0.12,PA-04
2019-03-30,2,Chuvoso,55.74,80.5,2558.93,6806.02,40.43,169,3.47,1.19,6.01,2.67,3.36,0.67,2.7,2.44,0.25,2.35,0.09,PA-04
2019-03-30,3,Chuvoso,81.94,72.54,2201.1,7990.29,40.79,195,3.4,1.15,5.99,1.07,4.92,1.32,3.59,1.95,1.65,1.45,0.51,PA-04
2019-03-30,4,Chuvoso,83.82,66.09,2094.14,7089.33,43.13,163,3.5,1.14,6.05,1,5,1.66,3.33,2.61,0.73,2.33,0.27,PA-04
2019-03-31,1,Chuvoso,88.6,67.44,2490.32,8858.46,42.19,209,3.28,1,6.04,0.72,5.27,1.73,3.58,3.06,0.49,2.93,0.14,PA-04
2019-03-31,2,Chuvoso,69.74,69.74,2167.56,6280.03,41.07,154,3.55,1.14,5.97,1.81,4.21,1.28,2.93,1.84,1.08,1.43,0.42,PA-04
2019-03-31,3,Chuvoso,65.18,79.98,2234.24,7098.52,41.41,170,3.62,1.09,6.06,2.08,3.93,0.77,3.12,2.26,0.9,1.96,0.32,PA-04
2019-03-31,4,Chuvoso,61.53,75.62,2340.87,6588.45,40.4,162,3.47,1.24,5.96,2.29,3.69,0.89,2.78,1.13,1.67,0.52,0.62,PA-04
2019-04-01,1,Seco,68.88,70.81,2464.98,7204.19,40.23,180,3.35,1.19,5.96,1.89,4.1,1.18,2.92,2.8,0.11,2.74,0.04,PA-04
2019-04-01,2,Seco,76.95,86.62,2528.04,9983.45,41.1,243,3.28,1,5.94,1.38,4.63,0.66,4.01,3.41,0.57,3.26,0.14,PA-04
2019-04-01,3,Seco,84.16,73.12,2581.98,9561.79,40.75,234,3.25,0.91,5.97,0.99,5,1.33,3.66,2.92,0.75,2.72,0.19,PA-04
2019-04-01,4,Seco,81.11,74.49,2377.39,8555.56,40.95,210,3.61,1.15,5.95,1.14,4.86,1.25,3.59,3.53,0.08,3.53,0.02,PA-04
2019-04-02,1,Seco,82.86,78.9,2514.72,9838.09,40.96,242,3.53,1.05,6,1,5,1.03,3.95,2.87,1.1,2.57,0.27,PA-04
2019-04-02,2,Seco,64.38,78.87,2599.8,7974.3,41.01,194,3.29,0.71,5.98,2.14,3.88,0.81,3.09,1.94,1.14,1.6,0.35,PA-04
2019-04-02,3,Seco,64.25,81.57,3091.76,9763.89,41.29,235,3.01,0.95,5.99,2.12,3.89,0.74,3.15,2,1.16,1.71,0.3,PA-04
2019-04-02,4,Seco,82.55,76,2882.75,10827.34,41.09,265,3.11,0.91,5.94,1.01,5,1.19,3.78,3.18,0.63,3.06,0.14,PA-04
2019-04-03,1,Seco,59.69,73.2,2887.31,7608.25,41.35,184,3.23,0.93,6.02,2.38,3.61,0.97,2.66,2.42,0.22,2.36,0.07,PA-04
2019-04-03,2,Seco,69.72,78.61,2388.94,7818.41,41.38,190,3.52,1.07,5.98,1.82,4.19,0.9,3.27,3.06,0.23,3.02,0.07,PA-04
2019-04-03,3,Seco,75.4,65.45,2858.32,8533.59,40.87,210,2.91,0.95,5.94,1.47,4.54,1.55,2.97,2.92,0.07,2.91,0.02,PA-04
2019-04-03,4,Seco,66.19,54.07,3027.61,6609.15,41.42,158,2.85,1.01,5.94,2,4,1.85,2.14,1.74,0.41,1.59,0.16,PA-04
2019-04-04,1,Seco,79.63,61.14,2977.35,8691.82,41.08,213,2.94,0.98,6.03,1.19,4.82,1.9,2.91,2.41,0.51,2.26,0.14,PA-04
2019-04-04,2,Seco,92.6,57.77,2182.07,7006.76,40.85,173,3.59,0.97,5.96,0.45,5.55,2.34,3.18,2.81,0.4,2.68,0.14,PA-04
2019-04-04,3,Seco,86.53,63.19,2483.28,8126.91,40.57,200,2.98,0.93,5.96,0.82,5.18,1.89,3.32,3.02,0.27,2.95,0.08,PA-04
2019-04-04,4,Seco,93.06,52.22,2392,7117.29,41.42,172,3.46,1.08,5.97,0.39,5.61,2.66,2.96,1.92,1.03,1.57,0.36,PA-04
2019-04-05,1,Seco,84.76,71.57,2319.82,8357.84,40.59,207,3.49,1.21,5.97,0.88,5.12,1.49,3.61,2.76,0.86,2.53,0.25,PA-04
2019-04-05,2,Seco,68.63,78.65,2298.4,7473.81,39.97,186,3.3,1.12,6.05,1.86,4.12,0.87,3.24,1.8,1.45,1.32,0.47,PA-04
2019-04-05,3,Seco,81.16,76.16,2421.32,9141.3,41.15,221,3.14,0.9,6.03,1.15,4.85,1.12,3.71,1.5,2.23,0.89,0.61,PA-04
2019-04-05,4,Seco,80.18,73.32,2618.09,9314.95,40.53,228,3.2,1.04,6.01,1.19,4.81,1.28,3.5,2.63,0.91,2.39,0.24,PA-04
2019-04-06,1,Seco,66.63,71.58,2635.47,7555.37,40.91,185,3.03,1.08,5.99,1.99,4.02,1.13,2.92,2.06,0.83,1.8,0.27,PA-04
2019-04-06,2,Seco,61.16,77.13,2605.35,7405.29,41.49,177,3.48,0.75,6.03,2.3,3.69,0.86,2.83,2.02,0.82,1.73,0.28,PA-04
2019-04-06,3,Seco,66.02,73.89,2315.64,6898.34,41.31,166,3.23,1,6.03,2.03,3.99,1.06,2.92,1.94,0.99,1.6,0.36,PA-04
2019-04-06,4,Seco,57.02,69.22,2692.89,6474.65,41.37,156,3.26,1.07,6.01,2.54,3.45,1.05,2.42,2,0.41,1.86,0.16,PA-04
2019-04-07,1,Seco,58.88,59.95,2288.83,4964.45,41.25,120,3.53,0.98,5.97,2.42,3.55,1.41,2.13,0.57,1.58,-0.22,0.79,PA-04
2019-04-07,2,Seco,81.12,80.17,2111.78,8157.86,40.83,200,3.14,1.04,5.98,1.18,4.83,0.96,3.86,3.05,0.82,2.78,0.25,PA-04
2019-04-07,3,Seco,71.92,81.52,2365.97,8291.23,40.83,202,3.59,1.1,6,1.71,4.3,0.82,3.47,2,1.48,1.57,0.44,PA-04
2019-04-07,4,Seco,76.3,72.46,2364.93,7736.47,40.97,190,3.56,1.16,6.04,1.42,4.57,1.25,3.31,2.95,0.37,2.84,0.12,PA-04
2019-04-08,1,Seco,82.94,46.08,2427.41,5626.79,41.09,136,3.23,1.31,5.95,0.99,5,2.69,2.33,1.98,0.34,1.81,0.15,PA-04
2019-04-08,2,Seco,80.8,78.19,2369.96,9076.85,40.95,221,3.25,0.97,5.96,1.15,4.86,1.07,3.79,2.11,1.67,1.65,0.45,PA-04
2019-04-08,3,Seco,77.39,66.43,2301.07,6905.84,40.66,171,3.44,0.96,5.98,1.39,4.61,1.57,3.03,2.58,0.46,2.41,0.16,PA-04
2019-04-08,4,Seco,63.16,64.86,2264.66,5549.16,40.23,138,3.49,1,6.04,2.21,3.78,1.33,2.46,1.95,0.5,1.74,0.22,PA-04
2019-04-09,1,Seco,67.22,66.59,2440.93,6587,40.84,161,3.41,1,6.04,1.99,4.03,1.35,2.68,1.35,1.33,0.86,0.5,PA-04
2019-04-09,2,Seco,60.33,61.96,2416.18,5382.96,41.04,132,3.26,0.89,5.98,2.33,3.65,1.38,2.25,1.92,0.35,1.74,0.16,PA-04
2019-04-09,3,Seco,72.33,75.5,2478.76,8038.38,40.93,198,3.18,0.8,6.04,1.64,4.34,1.05,3.31,2.86,0.43,2.7,0.13,PA-04
2019-04-09,4,Seco,71.09,78.73,2326.05,7800.05,40.65,192,3.21,0.98,5.95,1.76,4.24,0.87,3.36,2.23,1.14,1.88,0.36,PA-04
2019-04-10,1,Seco,82.05,79.61,2410.76,9294.79,40.94,227,3.56,1.1,5.97,1.11,4.88,1.02,3.85,3.5,0.36,3.43,0.1,PA-04
2019-04-10,2,Seco,77.15,72.44,2324.98,7877.15,40.72,193,3.34,0.82,5.97,1.33,4.67,1.28,3.42,1.03,2.36,0.3,0.73,PA-04
2019-04-10,3,Seco,83.94,80.13,2568.82,10332.91,40.92,253,3.36,0.97,6.02,0.99,5,0.96,4.08,2.67,1.37,2.35,0.32,PA-04
2019-04-10,4,Seco,81.9,79.01,2817.52,11113.62,41.16,272,3.14,1.25,6.04,1.05,4.95,1.02,3.97,3.58,0.36,3.47,0.08,PA-04
2019-04-11,1,Seco,74.46,78.32,2565.15,8997.84,40.24,222,3.42,1.08,6.02,1.48,4.51,1,3.49,2.95,0.56,2.78,0.15,PA-04
2019-04-11,2,Seco,67.6,76.63,2621.06,8042.89,41.17,196,3.22,0.91,6.03,1.92,4.08,0.98,3.08,2.16,0.94,1.86,0.29,PA-04
2019-04-11,3,Seco,63.13,54.78,2861.61,5878.81,40.63,145,3.11,1.13,6.02,2.21,3.79,1.72,2.08,1.98,0.1,1.95,0.04,PA-04
2019-04-11,4,Seco,69.73,63.9,2422.77,6531.7,40.89,160,3.26,1.06,6.06,1.79,4.2,1.5,2.72,1.4,1.3,0.9,0.49,PA-04
2019-04-12,1,Seco,58.56,58.55,2405.06,5000.3,40.62,123,3.34,1.07,5.95,2.45,3.54,1.46,2.09,1.15,0.93,0.69,0.45,PA-04
2019-04-12,2,Seco,67.17,74.57,2253.79,6630.18,40.57,165,3.64,1.19,5.96,2,4,1.02,2.96,1.99,1,1.62,0.36,PA-04
2019-04-12,3,Seco,74.88,67.86,2179.36,6669.06,44.99,148,3.39,1.11,6.03,1.52,4.49,1.46,3.03,1.98,1.05,1.55,0.43,PA-04
2019-04-12,4,Seco,80.99,58.75,2385.98,6744.44,127.88,53,3.11,0.7,5.97,1.15,4.86,1.99,2.85,2.87,0,2.87,0,PA-04
2019-04-13,1,Seco,66.59,54.1,2441.73,5322.05,40.98,129,3.31,1.16,5.95,1.99,4,1.82,2.19,2.03,0.15,1.95,0.07,PA-04
2019-04-13,2,Seco,66,63.8,2115.23,5370.36,40.39,132,3.58,0.9,6.04,2,3.99,1.45,2.54,0.8,1.74,0.01,0.79,PA-04
2019-04-13,3,Seco,63.49,85.44,2434.28,7878.12,40.71,192,3.16,0.81,5.94,2.23,3.78,0.58,3.24,2.35,0.86,2.09,0.27,PA-04
2019-04-13,4,Seco,61.24,79.22,1983.32,5861.13,52.64,111,3.21,1.17,5.94,2.29,3.71,0.78,2.95,1.79,1.14,1.17,0.62,PA-04
2019-04-14,1,Seco,66.08,72.87,2199.31,6485.29,40.84,158,3.01,0.6,5.98,2,4,1.08,2.9,2.34,0.58,2.11,0.22,PA-04
2019-04-14,2,Seco,63.45,72.24,2187.01,6062.36,40.77,148,3.06,0.77,6.02,2.17,3.81,1.07,2.72,0.59,2.15,-0.29,0.87,PA-04
2019-04-14,3,Seco,60.05,61.49,2406.68,5345.78,41.71,127,3.43,0.73,6.05,2.39,3.6,1.39,2.22,0.89,1.31,0.27,0.62,PA-04
2019-04-14,4,Seco,60.91,79.81,1844.43,5490.99,45.78,119,4.11,0.96,5.97,2.31,3.68,0.74,2.93,0.22,2.72,-1.15,1.37,PA-04
2019-04-15,1,Seco,62.33,85.48,2110.33,6777.52,39.6,171,3.13,0.78,6.06,2.28,3.71,0.51,3.2,3.03,0.18,2.98,0.06,PA-04
2019-04-15,2,Seco,63.8,74.44,2083.34,5955.41,77.31,77,3.73,1.2,5.95,2.14,3.86,0.99,2.85,2.35,0.52,1.94,0.41,PA-04
2019-04-15,3,Seco,53.73,50.29,2532.5,4117.97,40.7,101,3.5,0.88,6.05,2.78,3.24,1.6,1.62,1.27,0.37,1.05,0.22,PA-04
2019-04-15,4,Seco,63,61.5,2439.65,5630.86,40.54,140,3.39,1.05,5.99,2.19,3.79,1.45,2.35,1.95,0.4,1.77,0.17,PA-04
2019-04-16,1,Seco,65.25,80.29,2245.84,6983.02,39.98,176,3.64,1.14,6.01,2.07,3.95,0.8,3.12,2.57,0.57,2.35,0.2,PA-04
2019-04-16,2,Seco,60.62,82.37,2389.97,7129.97,39.77,180,3.76,0.98,6.06,2.37,3.61,0.61,2.99,1.6,1.4,1.14,0.47,PA-04
2019-04-16,3,Seco,61.17,85.04,2613.99,8107.83,40.58,201,3.55,1,5.98,2.29,3.7,0.56,3.15,3.07,0.08,3.07,0.02,PA-04
2019-04-16,4,Seco,67.25,74.48,2296.96,6901.2,40.61,169,3.82,1.1,6.03,2.01,4,1.02,3.01,2.55,0.43,2.38,0.15,PA-04
2019-04-17,1,Seco,66.68,73.07,2539.18,7387.21,40.31,184,3.81,1.03,5.95,2.01,4,1.07,2.95,2.83,0.11,2.81,0.04,PA-04
2019-04-17,2,Seco,60.25,73.92,2549.85,6900.47,40.61,170,3.56,0.76,6,2.36,3.63,0.95,2.67,1.71,0.97,1.37,0.34,PA-04
2019-04-17,3,Seco,52.71,74.06,2132.8,5101.4,41.23,123,3.79,0.77,5.98,2.79,3.19,0.83,2.34,0.72,1.63,-0.07,0.8,PA-04
2019-04-17,4,Seco,59.53,76.37,2665.18,7193.42,40.2,180,3.19,1.05,5.98,2.37,3.61,0.87,2.76,2.49,0.25,2.4,0.08,PA-04
2019-04-18,1,Seco,67.28,73.83,2557,7707.62,40.49,189,3.27,1.09,5.97,1.99,4,1.02,2.98,2.34,0.64,2.12,0.2,PA-04
2019-04-18,2,Seco,55.23,74.47,2285.83,5682.19,40.94,138,4.04,0.78,6.02,2.69,3.33,0.87,2.46,2,0.46,1.81,0.2,PA-04
2019-04-18,3,Seco,62.76,84.94,2353.99,7559.62,40.8,184,3.41,1.11,6,2.22,3.77,0.59,3.15,1.42,1.76,0.85,0.57,PA-04
2019-04-18,4,Seco,53.85,71.8,2557.47,5915.88,39.75,149,3.48,1.23,5.95,2.75,3.26,0.93,2.31,2.02,0.3,1.89,0.12,PA-04
2019-04-19,1,Seco,67.14,78.41,2243.59,7071.47,40.7,175,3.48,1.13,6.03,2.02,4,0.85,3.15,2.11,1.04,1.73,0.36,PA-04
2019-04-19,2,Seco,45.35,64.05,2815.45,4943.18,40.14,122,3.19,1.09,6.01,3.31,2.72,0.99,1.73,1.64,0.09,1.59,0.04,PA-04
2019-04-19,3,Seco,67.21,73.8,2645.26,7887.38,40.26,196,3.3,1,5.97,1.95,4.07,1.07,2.99,2.54,0.45,2.4,0.14,PA-04
2019-04-19,4,Seco,83.61,79.91,2468.45,9686.66,40.55,241,3.41,1.06,5.98,0.99,5,1,3.97,2.82,1.18,2.51,0.29,PA-04
2019-04-20,1,Seco,79.43,77.01,2862.09,10714.93,40.03,267,3.11,1.11,5.96,1.2,4.81,1.1,3.73,3.7,0,3.69,0,PA-04
2019-04-20,2,Seco,77.9,83.05,2810.86,10806.52,40.83,263,3.28,1.1,5.96,1.33,4.67,0.82,3.88,3.55,0.3,3.45,0.07,PA-04
2019-04-20,3,Seco,69.54,77.98,2684.83,8592.38,41.13,210,2.94,1.18,6.05,1.84,4.16,0.93,3.24,2.26,0.97,1.96,0.28,PA-04
2019-04-20,4,Seco,67.4,78.65,2488.58,7876.69,40.53,194,3.26,1.16,5.97,1.96,4.06,0.87,3.17,2.78,0.41,2.63,0.13,PA-04
2019-04-21,1,Seco,83.25,75.91,2397.81,9012.63,40.41,223,3.38,1.14,6.05,1.01,5,1.21,3.81,2.64,1.15,2.34,0.31,PA-04
2019-04-21,2,Seco,77.46,83.02,2728.58,10460.17,40.72,258,3.24,0.9,5.95,1.37,4.64,0.76,3.89,2.48,1.4,2.15,0.33,PA-04
2019-04-21,3,Seco,72.25,74.37,2408.94,7754.43,40.44,192,3.61,1.11,6.04,1.69,4.3,1.11,3.19,2.74,0.46,2.59,0.14,PA-04
2019-04-21,4,Seco,78.31,64.17,2538.3,7655.65,41.18,186,3.42,1.05,5.97,1.26,4.74,1.7,3.04,2.61,0.43,2.48,0.14,PA-04
2019-04-22,1,Seco,63.91,85.29,2418.63,7877.77,40.5,196,3.43,1.02,6.01,2.17,3.82,0.55,3.29,2.07,1.2,1.69,0.37,PA-04
2019-04-22,2,Seco,46.81,63.12,3248.09,5685.5,41.37,138,2.89,0.79,6,3.17,2.8,1.03,1.77,1.49,0.28,1.35,0.12,PA-04
2019-04-22,3,Seco,59.17,66.52,2357.37,5518.07,41.22,134,3.68,1.02,6.01,2.46,3.52,1.17,2.36,1.74,0.61,1.45,0.28,PA-04
2019-04-22,4,Seco,55.84,69.32,2443.63,5726.45,41.2,138,3.3,0.92,5.94,2.6,3.38,1.04,2.34,1.95,0.39,1.8,0.17,PA-04
2019-04-23,1,Seco,66.38,79.61,2792.28,8842.32,40.61,216,2.96,1.08,6.01,2,4,0.84,3.17,2.47,0.69,2.28,0.19,PA-04
2019-04-23,2,Seco,64.66,68.5,2340.56,6157.43,41.29,149,3.52,1.06,6.03,2.15,3.85,1.23,2.63,0.7,1.93,-0.08,0.78,PA-04
2019-04-23,3,Seco,66.47,80.32,2567.02,8225.76,40.57,203,3.65,1.15,6.02,2.02,4,0.82,3.21,2.5,0.68,2.3,0.2,PA-04
2019-04-23,4,Seco,66.65,79.54,2697.17,8545.74,40.69,210,3.4,1.05,6.01,2,4,0.81,3.22,2.81,0.38,2.71,0.11,PA-04
2019-04-24,1,Seco,66.99,79.57,2340.68,7379.26,41.24,179,3.63,1.25,5.96,2.03,3.99,0.85,3.15,2.33,0.82,2.07,0.27,PA-04
2019-04-24,2,Seco,76.77,72.79,2582.12,8726.26,41.24,212,3.51,1.29,5.99,1.37,4.63,1.24,3.39,3.03,0.37,2.92,0.1,PA-04
2019-04-24,3,Seco,82.02,78.51,2787.81,10921.67,40.64,268,3.36,1.07,5.99,1.02,4.97,1.06,3.92,3.09,0.82,2.91,0.18,PA-04
2019-04-24,4,Seco,70.62,70.76,2619.04,7956.81,40.95,193,3.19,0.92,5.95,1.75,4.25,1.24,3.03,2.03,0.98,1.71,0.31,PA-04
2019-04-25,1,Seco,56.74,87.18,2665.19,7958.51,40.91,193,3.33,1.07,5.97,2.59,3.41,0.42,2.96,2.86,0.12,2.85,0.04,PA-04
2019-04-25,2,Seco,49.75,83.39,2537.84,6263.44,41.31,153,3.36,1.05,6.04,3,3,0.49,2.49,2.46,0.05,2.44,0.02,PA-04
2019-04-25,3,Seco,54.29,73.24,2818.36,6813.82,41.65,162,3.04,0.83,6.01,2.73,3.29,0.87,2.41,1.31,1.11,0.9,0.41,PA-04
2019-04-25,4,Seco,49.8,72.63,2733.37,5815.86,41.29,142,2.66,1.1,5.96,3.04,2.97,0.82,2.15,1.2,0.94,0.81,0.4,PA-04
2019-04-26,1,Seco,58.21,72.39,2441.13,6236.15,40.51,153,3.21,1.22,6.02,2.54,3.47,0.95,2.54,1.6,0.92,1.24,0.36,PA-04
2019-04-26,2,Seco,66.67,69.93,2547.53,7153.39,41.6,171,3.08,0.91,6.02,1.99,4,1.2,2.82,0.72,2.07,-0.01,0.73,PA-04
2019-04-26,3,Seco,66.63,70.72,2588.03,7381.41,41.09,179,3.34,1.09,5.95,2.02,4,1.15,2.84,2.23,0.62,2.04,0.21,PA-04
2019-04-26,4,Seco,61.21,65.29,2367.01,5688.32,40.49,140,3.6,0.95,5.95,2.35,3.64,1.26,2.37,1.98,0.39,1.8,0.17,PA-04
2019-04-27,1,Seco,52.86,76,2492.65,5851.57,41.32,143,3.18,1,6.04,2.87,3.15,0.78,2.39,0.96,1.41,0.37,0.59,PA-04
2019-04-27,2,Seco,52.9,72.98,3140.27,7074.81,41.78,171,3.05,1.01,5.96,2.86,3.15,0.85,2.28,2.22,0.07,2.21,0.03,PA-04
2019-04-27,3,Seco,49.79,75.69,2766.37,6297.12,41.47,151,3.39,1.17,6.02,3.03,2.98,0.7,2.27,1.68,0.6,1.43,0.24,PA-04
2019-04-27,4,Seco,55.47,74.56,2584.29,6367.73,40.54,157,3.24,1.13,5.99,2.71,3.31,0.83,2.47,2.29,0.18,2.22,0.07,PA-04
2019-04-28,1,Seco,64.64,80.64,2237.56,6935.54,40.35,171,3.64,1.26,5.94,2.12,3.86,0.77,3.08,2.31,0.78,2.03,0.27,PA-04
2019-04-28,2,Seco,47.88,74.95,2277.22,4854.47,41.18,117,3.57,1.17,5.95,3.14,2.85,0.73,2.1,0.39,1.72,-0.49,0.88,PA-04
2019-04-28,3,Seco,63.93,79.12,2749.37,8203.19,40.58,204,3.14,1.25,6.04,2.18,3.8,0.77,3.01,2.46,0.57,2.27,0.17,PA-04
2019-04-28,4,Seco,58.79,85.29,2125.99,6257.86,40.67,155,3.75,1.11,5.98,2.5,3.51,0.54,2.96,2.17,0.81,1.87,0.31,PA-04
2019-04-29,1,Seco,72.05,55.07,2445.25,5863.36,40.56,144,3.24,1.01,6,1.7,4.29,1.92,2.4,1.93,0.45,1.73,0.19,PA-04
2019-04-29,2,Seco,82.6,59.42,2559.92,7621.64,40.85,187,2.98,0.77,5.99,1,5,2.02,2.96,0.61,2.37,-0.15,0.76,PA-04
2019-04-29,3,Seco,74.06,76.81,2257.4,7674.01,40.23,190,3.55,0.87,6.04,1.6,4.42,1.02,3.42,1.71,1.68,1.18,0.53,PA-04
2019-04-29,4,Seco,74.64,75.86,2461.93,8378.89,40.29,208,3.23,0.99,6.02,1.56,4.44,1.06,3.37,1.95,1.43,1.54,0.41,PA-04
2019-04-30,1,Seco,72.9,74.63,2482.71,8105.04,41.17,197,3.37,1.16,5.99,1.66,4.34,1.07,3.27,3.26,0,3.27,0,PA-04
2019-04-30,2,Seco,80.9,63.64,2743.43,8329.56,41.35,203,3.03,0.9,5.96,1.16,4.84,1.76,3.07,2.99,0.09,2.97,0.03,PA-04
2019-04-30,3,Seco,82.78,76.14,2563.14,9582.54,40.77,237,3.16,0.95,5.98,1,5,1.21,3.79,2.89,0.9,2.67,0.23,PA-04
2019-04-30,4,Seco,82.65,72.45,2565.08,9268.02,41.17,226,3.15,1.01,6.02,1,5,1.38,3.62,2.96,0.66,2.81,0.17,PA-04
2019-05-01,1,Seco,76.49,80.46,2461.43,9121.07,40.85,224,2.99,1.05,6.05,1.4,4.6,0.91,3.66,2.61,1.08,2.34,0.29,PA-04
2019-05-01,2,Seco,84,77.44,3007.38,11697.65,41.34,282,3.02,0.99,6.01,1,5,1.15,3.89,3.49,0.36,3.41,0.08,PA-04
2019-05-01,3,Seco,82.87,71.09,3086.31,11123.4,41.11,271,2.86,1.05,6.05,1,5,1.42,3.59,3.38,0.2,3.32,0.04,PA-04
2019-05-01,4,Seco,73.42,76.21,2724.87,9218.48,41.89,220,3.11,1.11,6,1.61,4.41,1.04,3.37,2.86,0.51,2.72,0.14,PA-04
2019-05-02,1,Seco,76.02,55.94,2622.53,6762.67,41.1,164,3.28,1.1,6.02,1.44,4.55,2,2.56,1.85,0.7,1.59,0.26,PA-04
2019-05-02,2,Seco,78.31,58.99,2607.69,7218.56,41.06,177,3.31,1.24,5.96,1.32,4.68,1.91,2.75,2.59,0.18,2.55,0.06,PA-04
2019-05-02,3,Seco,73.87,73,2700.38,8759.3,41.3,211,3.19,1.19,5.94,1.55,4.44,1.21,3.21,2.48,0.74,2.26,0.21,PA-04
2019-05-02,4,Seco,58.9,72.25,2479.42,6243.18,40.53,155,3.47,1.13,6.05,2.51,3.51,0.98,2.51,1.99,0.55,1.77,0.21,PA-04
2019-05-03,1,Seco,67.29,74.76,2641.13,7788.6,40.82,192,3.33,1.2,5.97,2.01,4,1.02,2.97,2.49,0.49,2.34,0.15,PA-04
2019-05-03,2,Seco,67.24,71.1,2544.74,7257.1,41.05,178,3.41,0.92,6,1.98,4,1.15,2.83,2.57,0.27,2.47,0.09,PA-04
2019-05-03,3,Seco,65.8,75.98,2832.16,8505.88,41.21,206,3.09,0.94,5.95,2.05,3.96,0.95,3.03,2.79,0.21,2.72,0.06,PA-04
2019-05-03,4,Seco,73.34,74.1,2345.81,7884.18,40.72,193,3.38,0.87,6.05,1.55,4.44,1.12,3.29,2.77,0.55,2.61,0.17,PA-04
2019-05-04,1,Seco,65.4,74.71,2559.92,7669.93,41.21,185,3.01,0.94,5.98,2.04,3.95,0.99,2.96,1.96,0.99,1.65,0.32,PA-04
2019-05-04,2,Seco,75.35,71.82,2307.43,7565.06,40.73,186,3.49,0.9,6.05,1.43,4.56,1.3,3.26,1.66,1.6,1.15,0.52,PA-04
